+-------+----------+--------------------+----------------+------------+---------+----------+---------+---------+
| Epoch | Training | Discriminator Loss | Generator Loss | D_Accuracy |  D_fpR  | D_Recall |  A_fpR  |  U_fpR  |
|  157  |   DISC   |      0.62247       |    96.19669    |  0.54553   | 0.54411 | 0.63516  | 0.34879 | 0.33996 |
|  158  |   DISC   |      0.62099       |    96.19669    |  0.54605   | 0.54378 | 0.63587  | 0.29581 | 0.35099 |
|  159  |   DISC   |      0.62008       |    96.19669    |  0.54641   | 0.54375 | 0.63657  | 0.31126 | 0.34216 |
|  160  |   DISC   |      0.61922       |    96.19669    |  0.54691   | 0.54347 | 0.63728  | 0.32450 | 0.32671 |
|  161  |   DISC   |      0.61819       |    96.19669    |  0.54725   | 0.54350 | 0.63800  | 0.35099 | 0.34437 |
|  162  |   DISC   |      0.61657       |    96.19669    |  0.54767   | 0.54338 | 0.63872  | 0.33554 | 0.36645 |
|  163  |   DISC   |      0.61659       |    96.19669    |  0.54800   | 0.54344 | 0.63944  | 0.32230 | 0.36645 |
|  164  |   DISC   |      0.61635       |    96.19669    |  0.54846   | 0.54326 | 0.64018  | 0.33996 | 0.31126 |
|  165  |   DISC   |      0.61572       |    96.19669    |  0.54895   | 0.54304 | 0.64094  | 0.32230 | 0.33775 |
|  166  |   DISC   |      0.61587       |    96.19669    |  0.54958   | 0.54257 | 0.64172  | 0.36645 | 0.36424 |
|  167  |   DISC   |      0.61387       |    96.19669    |  0.54977   | 0.54299 | 0.64252  | 0.34658 | 0.33333 |
|  168  |   DISC   |      0.61340       |    96.19669    |  0.55037   | 0.54257 | 0.64332  | 0.33333 | 0.35982 |
|  169  |   DISC   |      0.61255       |    96.19669    |  0.55072   | 0.54270 | 0.64414  | 0.32671 | 0.37307 |
|  170  |   DISC   |      0.61193       |    96.19669    |  0.55112   | 0.54275 | 0.64499  | 0.32892 | 0.34437 |
|  171  |   DISC   |      0.61113       |    96.19669    |  0.55172   | 0.54243 | 0.64587  | 0.32671 | 0.35762 |
|  172  |   DISC   |      0.61103       |    96.19669    |  0.55229   | 0.54218 | 0.64675  | 0.32892 | 0.41060 |
|  173  |   DISC   |      0.60886       |    96.19669    |  0.55291   | 0.54184 | 0.64766  | 0.35541 | 0.31126 |
|  174  |   DISC   |      0.61090       |    96.19669    |  0.55338   | 0.54183 | 0.64858  | 0.31347 | 0.35762 |
|  175  |   DISC   |      0.60738       |    96.19669    |  0.55377   | 0.54198 | 0.64952  | 0.35320 | 0.35762 |
|  176  |   DISC   |      0.60657       |    96.19669    |  0.55434   | 0.54181 | 0.65048  | 0.31788 | 0.32009 |
|  177  |   DISC   |      0.60599       |    96.19669    |  0.55497   | 0.54152 | 0.65145  | 0.35541 | 0.33113 |
|  178  |   DISC   |      0.60509       |    96.19669    |  0.55553   | 0.54137 | 0.65244  | 0.34879 | 0.30022 |
|  179  |   DISC   |      0.60560       |    96.19669    |  0.55606   | 0.54131 | 0.65343  | 0.31567 | 0.35099 |
|  180  |   DISC   |      0.60382       |    96.19669    |  0.55657   | 0.54130 | 0.65443  | 0.32892 | 0.33775 |
|  181  |   DISC   |      0.60489       |    96.19669    |  0.55712   | 0.54121 | 0.65544  | 0.36203 | 0.31788 |
|  182  |   DISC   |      0.60019       |    96.19669    |  0.55776   | 0.54094 | 0.65646  | 0.34658 | 0.30905 |
|  183  |   DISC   |      0.60164       |    96.19669    |  0.55835   | 0.54079 | 0.65750  | 0.34658 | 0.34658 |
|  184  |   DISC   |      0.60015       |    96.19669    |  0.55885   | 0.54083 | 0.65854  | 0.36203 | 0.33113 |
|  185  |   DISC   |      0.59993       |    96.19669    |  0.55946   | 0.54066 | 0.65958  | 0.30684 | 0.34658 |
|  186  |   DISC   |      0.59776       |    96.19669    |  0.56008   | 0.54047 | 0.66063  | 0.32671 | 0.32892 |
|  187  |   DISC   |      0.59735       |    96.19669    |  0.56081   | 0.54006 | 0.66169  | 0.33775 | 0.34216 |
|  188  |   DISC   |      0.59714       |    96.19669    |  0.56138   | 0.54000 | 0.66275  | 0.32450 | 0.34216 |
|  189  |   DISC   |      0.59631       |    96.19669    |  0.56197   | 0.53987 | 0.66382  | 0.32671 | 0.33996 |
|  190  |   DISC   |      0.59472       |    96.19669    |  0.56245   | 0.53998 | 0.66489  | 0.35320 | 0.35541 |
|  191  |   DISC   |      0.59339       |    96.19669    |  0.56302   | 0.53992 | 0.66596  | 0.35099 | 0.31347 |
|  192  |   DISC   |      0.59514       |    96.19669    |  0.56365   | 0.53973 | 0.66704  | 0.32450 | 0.33775 |
|  193  |   DISC   |      0.59356       |    96.19669    |  0.56429   | 0.53953 | 0.66812  | 0.32009 | 0.34879 |
|  194  |   DISC   |      0.59224       |    96.19669    |  0.56490   | 0.53939 | 0.66920  | 0.34216 | 0.36203 |
|  195  |   DISC   |      0.59090       |    96.19669    |  0.56564   | 0.53901 | 0.67028  | 0.29360 | 0.38190 |
|  196  |   DISC   |      0.58993       |    96.19669    |  0.56616   | 0.53905 | 0.67136  | 0.29581 | 0.35762 |
|  197  |   DISC   |      0.58717       |    96.19669    |  0.56669   | 0.53907 | 0.67245  | 0.35320 | 0.33996 |
|  198  |   DISC   |      0.58766       |    96.19669    |  0.56740   | 0.53874 | 0.67354  | 0.31567 | 0.31567 |
|  199  |   DISC   |      0.58836       |    96.19669    |  0.56780   | 0.53903 | 0.67463  | 0.34437 | 0.34658 |
