+-------+----------+--------------------+----------------+------------+---------+----------+---------+---------+
| Epoch | Training | Discriminator Loss | Generator Loss | D_Accuracy |  D_fpR  | D_Recall |  A_fpR  |  U_fpR  |
|  121  |   DISC   |      0.66004       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.34353 | 0.29412 |
|  122  |   DISC   |      0.66055       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.28706 | 0.30588 |
|  123  |   DISC   |      0.66108       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.31765 | 0.38824 |
|  124  |   DISC   |      0.65885       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.28471 | 0.36235 |
|  125  |   DISC   |      0.65975       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.29647 | 0.35059 |
|  126  |   DISC   |      0.65898       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.32000 | 0.31059 |
|  127  |   DISC   |      0.65885       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.32000 | 0.32235 |
|  128  |   DISC   |      0.65846       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.30118 | 0.33176 |
|  129  |   DISC   |      0.65841       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.30824 | 0.31529 |
|  130  |   DISC   |      0.65785       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.31294 | 0.33176 |
|  131  |   DISC   |      0.65836       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.31529 | 0.35059 |
|  132  |   DISC   |      0.65734       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.34353 | 0.30353 |
|  133  |   DISC   |      0.65708       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.31294 | 0.29882 |
|  134  |   DISC   |      0.65673       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.33412 | 0.36000 |
|  135  |   DISC   |      0.65599       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.28941 | 0.36235 |
|  136  |   DISC   |      0.65574       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.30824 | 0.34118 |
|  137  |   DISC   |      0.65607       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.28941 | 0.33882 |
|  138  |   DISC   |      0.65486       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.32706 | 0.35294 |
|  139  |   DISC   |      0.65575       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.33412 | 0.35529 |
|  140  |   DISC   |      0.65415       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.31765 | 0.34118 |
|  141  |   DISC   |      0.65530       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.32706 | 0.31765 |
|  142  |   DISC   |      0.65486       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.32471 | 0.33412 |
|  143  |   DISC   |      0.65375       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.28941 | 0.32706 |
|  144  |   DISC   |      0.65418       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.32706 | 0.33176 |
|  145  |   DISC   |      0.65333       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.31765 | 0.36000 |
|  146  |   DISC   |      0.65082       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.29412 | 0.32000 |
|  147  |   DISC   |      0.65157       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.34118 | 0.31529 |
|  148  |   DISC   |      0.65172       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.29647 | 0.34118 |
|  149  |   DISC   |      0.65108       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.30118 | 0.29412 |
|  150  |   DISC   |      0.65057       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.29412 | 0.30588 |
|  151  |   DISC   |      0.65073       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.32000 | 0.30353 |
|  152  |   DISC   |      0.65007       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.33176 | 0.35294 |
|  153  |   DISC   |      0.64949       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.32000 | 0.34824 |
|  154  |   DISC   |      0.64909       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.29882 | 0.33882 |
|  155  |   DISC   |      0.64915       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.32235 | 0.36000 |
|  156  |   DISC   |      0.64760       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.31765 | 0.33176 |
|  157  |   DISC   |      0.64728       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.32000 | 0.32706 |
|  158  |   DISC   |      0.64847       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.29412 | 0.30353 |
|  159  |   DISC   |      0.64670       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.31765 | 0.32000 |
|  160  |   DISC   |      0.64589       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.30824 | 0.32235 |
|  161  |   DISC   |      0.64622       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.29647 | 0.33176 |
|  162  |   DISC   |      0.64623       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.33176 | 0.32706 |
|  163  |   DISC   |      0.64521       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.27529 | 0.28471 |
|  164  |   DISC   |      0.64684       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.28941 | 0.32471 |
|  165  |   DISC   |      0.64617       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.34353 | 0.32706 |
|  166  |   DISC   |      0.64612       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.29412 | 0.33647 |
|  167  |   DISC   |      0.64497       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.31294 | 0.32706 |
|  168  |   DISC   |      0.64363       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.32235 | 0.32706 |
|  169  |   DISC   |      0.64338       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.33176 | 0.33176 |
|  170  |   DISC   |      0.64303       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.31294 | 0.32235 |
|  171  |   DISC   |      0.64138       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.32706 | 0.31765 |
|  172  |   DISC   |      0.64246       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.30824 | 0.35529 |
|  173  |   DISC   |      0.64130       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.29176 | 0.31294 |
|  174  |   DISC   |      0.64164       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.32941 | 0.33882 |
|  175  |   DISC   |      0.64168       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.32000 | 0.33176 |
