Epoch,Training,Discriminator Loss,Generator Loss,D_Accuracy,D_fpR,D_Recall,A_fpR,U_fpR
116,DISC,0.60173,112.35869,0.54866,0.45444,0.55176,0.29104,0.35075
117,DISC,0.60162,112.35869,0.54915,0.45422,0.55251,0.32090,0.35075
118,DISC,0.60121,112.35869,0.54943,0.45441,0.55327,0.32836,0.30348
119,DISC,0.59997,112.35869,0.54991,0.45420,0.55402,0.30100,0.28358
120,DISC,0.59710,112.35869,0.55027,0.45425,0.55478,0.33085,0.30597
121,DISC,0.60069,112.35869,0.55061,0.45432,0.55554,0.33582,0.39055
122,DISC,0.59818,112.35869,0.55104,0.45421,0.55630,0.32090,0.31095
123,DISC,0.59648,112.35869,0.55140,0.45426,0.55706,0.33831,0.34826
124,DISC,0.59545,112.35869,0.55185,0.45413,0.55782,0.31841,0.29353
125,DISC,0.59492,112.35869,0.55222,0.45415,0.55859,0.36816,0.33333
126,DISC,0.59672,112.35869,0.55262,0.45411,0.55935,0.30846,0.32338
127,DISC,0.59593,112.35869,0.55293,0.45427,0.56012,0.35075,0.32338
128,DISC,0.59552,112.35869,0.55334,0.45422,0.56089,0.34577,0.34080
129,DISC,0.59183,112.35869,0.55386,0.45394,0.56166,0.29602,0.35075
130,DISC,0.59055,112.35869,0.55424,0.45396,0.56244,0.30846,0.33333
131,DISC,0.58939,112.35869,0.55461,0.45400,0.56321,0.32338,0.32338
132,DISC,0.59037,112.35869,0.55500,0.45399,0.56399,0.32338,0.35821
133,DISC,0.59006,112.35869,0.55540,0.45397,0.56477,0.33085,0.31841
134,DISC,0.59021,112.35869,0.55583,0.45389,0.56555,0.32338,0.38557
135,DISC,0.59038,112.35869,0.55626,0.45380,0.56633,0.34577,0.37065
136,DISC,0.58743,112.35869,0.55664,0.45384,0.56712,0.35821,0.32338
137,DISC,0.58813,112.35869,0.55707,0.45377,0.56790,0.31095,0.33582
138,DISC,0.58843,112.35869,0.55743,0.45383,0.56869,0.32587,0.33085
139,DISC,0.58763,112.35869,0.55792,0.45364,0.56948,0.28856,0.36318
140,DISC,0.58500,112.35869,0.55828,0.45371,0.57027,0.34826,0.35323
141,DISC,0.58489,112.35869,0.55867,0.45372,0.57106,0.29851,0.31095
142,DISC,0.58389,112.35869,0.55920,0.45345,0.57186,0.35572,0.34577
143,DISC,0.58280,112.35869,0.55963,0.45340,0.57265,0.31841,0.32836
144,DISC,0.58254,112.35869,0.56000,0.45346,0.57345,0.29602,0.33333
145,DISC,0.58325,112.35869,0.56046,0.45333,0.57425,0.30100,0.32338
146,DISC,0.58164,112.35869,0.56091,0.45323,0.57506,0.30846,0.29602
147,DISC,0.58250,112.35869,0.56133,0.45320,0.57586,0.31343,0.31841
148,DISC,0.58081,112.35869,0.56173,0.45321,0.57667,0.25622,0.32090
149,DISC,0.57940,112.35869,0.56217,0.45315,0.57749,0.33582,0.32836
150,DISC,0.57795,112.35869,0.56268,0.45295,0.57831,0.34328,0.29851
151,DISC,0.57761,112.35869,0.56309,0.45295,0.57913,0.30100,0.32090
152,DISC,0.57674,112.35869,0.56344,0.45308,0.57996,0.32587,0.32836
153,DISC,0.57460,112.35869,0.56388,0.45303,0.58080,0.31841,0.29602
154,DISC,0.57381,112.35869,0.56440,0.45285,0.58165,0.34080,0.29851
155,DISC,0.57572,112.35869,0.56481,0.45287,0.58250,0.31841,0.36070
156,DISC,0.57488,112.35869,0.56534,0.45268,0.58335,0.32587,0.34328
157,DISC,0.57009,112.35869,0.56573,0.45277,0.58422,0.31343,0.33085
