Epoch,Training,Discriminator Loss,Generator Loss,D_Accuracy,D_fpR,D_Recall,A_fpR,U_fpR
142,DISC,0.64919,40.08981,0.50000,1.00000,1.00000,0.32525,0.30505
143,DISC,0.64963,40.08981,0.50000,1.00000,1.00000,0.34343,0.32727
144,DISC,0.64676,40.08981,0.50000,1.00000,1.00000,0.36162,0.35354
145,DISC,0.64905,40.08981,0.50000,1.00000,1.00000,0.32929,0.30505
146,DISC,0.64819,40.08981,0.50000,1.00000,1.00000,0.34343,0.31919
147,DISC,0.64655,40.08981,0.50000,1.00000,1.00000,0.32929,0.34343
148,DISC,0.64616,40.08981,0.50000,1.00000,1.00000,0.34545,0.30303
149,DISC,0.64661,40.08981,0.50000,1.00000,1.00000,0.30505,0.29091
150,DISC,0.64502,40.08981,0.50000,1.00000,1.00000,0.32727,0.31717
151,DISC,0.64399,40.08981,0.50000,1.00000,1.00000,0.29495,0.33535
152,DISC,0.64447,40.08981,0.50000,1.00000,1.00000,0.33333,0.34343
153,DISC,0.64357,40.08981,0.50000,1.00000,1.00000,0.35758,0.29495
154,DISC,0.64494,40.08981,0.50000,1.00000,1.00000,0.32727,0.30101
155,DISC,0.64383,40.08981,0.50000,1.00000,1.00000,0.34949,0.29293
156,DISC,0.64436,40.08981,0.50000,1.00000,1.00000,0.32121,0.33939
157,DISC,0.64314,40.08981,0.50000,1.00000,1.00000,0.33939,0.31313
158,DISC,0.64153,40.08981,0.50000,1.00000,1.00000,0.30505,0.34545
159,DISC,0.64292,40.08981,0.50000,1.00000,1.00000,0.32727,0.37374
160,DISC,0.64173,40.08981,0.50000,1.00000,1.00000,0.35354,0.30505
161,DISC,0.64138,40.08981,0.50000,1.00000,1.00000,0.33939,0.36566
162,DISC,0.64074,40.08981,0.50000,1.00000,1.00000,0.33131,0.32323
163,DISC,0.64096,40.08981,0.50000,1.00000,1.00000,0.35556,0.34949
164,DISC,0.63989,40.08981,0.50000,1.00000,1.00000,0.29697,0.34141
165,DISC,0.63986,40.08981,0.50000,1.00000,1.00000,0.32727,0.34343
166,DISC,0.63798,40.08981,0.50000,1.00000,1.00000,0.32727,0.32323
167,DISC,0.63960,40.08981,0.50000,1.00000,1.00000,0.33737,0.30505
168,DISC,0.63889,40.08981,0.50000,1.00000,1.00000,0.33535,0.32929
169,DISC,0.63795,40.08981,0.50000,1.00000,1.00000,0.34141,0.33333
170,DISC,0.63702,40.08981,0.50000,1.00000,1.00000,0.33939,0.33131
171,DISC,0.63705,40.08981,0.50000,1.00000,1.00000,0.30505,0.35960
172,DISC,0.63655,40.08981,0.50000,1.00000,1.00000,0.37172,0.29697
173,DISC,0.63539,40.08981,0.50000,1.00000,1.00000,0.32929,0.31919
