2021-06-07 14:30:01,681 DEBUG   Thread-11 :4768 [connectionpool.py:_make_request():452] https://api.wandb.ai:443 "POST /files/jcdeoliveira/REU2021-human-context-recognition-ExtraSensory_data_models/3tef2urq/file_stream HTTP/1.1" 200 None
2021-06-07 14:30:02,507 DEBUG   SenderThread:4768 [sender.py:send():117] send: stats
2021-06-07 14:30:02,520 INFO    Thread-14 :4768 [dir_watcher.py:_on_file_modified():226] file/dir modified: C:\Users\jdeoliveira\REU2021-human-context-recognition\ExtraSensory_data\models\wandb\run-20210607_142746-3tef2urq\files\output.log
2021-06-07 14:30:05,548 INFO    Thread-14 :4768 [dir_watcher.py:_on_file_modified():226] file/dir modified: C:\Users\jdeoliveira\REU2021-human-context-recognition\ExtraSensory_data\models\wandb\run-20210607_142746-3tef2urq\files\output.log
2021-06-07 14:30:07,494 DEBUG   SenderThread:4768 [sender.py:send():117] send: stats
2021-06-07 14:30:08,587 INFO    Thread-14 :4768 [dir_watcher.py:_on_file_modified():226] file/dir modified: C:\Users\jdeoliveira\REU2021-human-context-recognition\ExtraSensory_data\models\wandb\run-20210607_142746-3tef2urq\files\output.log
2021-06-07 14:30:10,225 DEBUG   HandlerThread:4768 [handler.py:handle_request():55] handle_request: status
2021-06-07 14:30:10,226 DEBUG   SenderThread:4768 [sender.py:send():117] send: request
2021-06-07 14:30:10,226 DEBUG   SenderThread:4768 [sender.py:send_request():126] send_request: status
2021-06-07 14:30:10,228 DEBUG   SenderThread:4768 [connectionpool.py:_new_conn():971] Starting new HTTPS connection (1): api.wandb.ai:443
2021-06-07 14:30:10,323 DEBUG   SenderThread:4768 [connectionpool.py:_make_request():452] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2021-06-07 14:30:11,770 DEBUG   Thread-11 :4768 [connectionpool.py:_make_request():452] https://api.wandb.ai:443 "POST /files/jcdeoliveira/REU2021-human-context-recognition-ExtraSensory_data_models/3tef2urq/file_stream HTTP/1.1" 200 None
2021-06-07 14:30:12,464 DEBUG   SenderThread:4768 [sender.py:send():117] send: stats
2021-06-07 14:30:12,637 INFO    Thread-14 :4768 [dir_watcher.py:_on_file_modified():226] file/dir modified: C:\Users\jdeoliveira\REU2021-human-context-recognition\ExtraSensory_data\models\wandb\run-20210607_142746-3tef2urq\files\output.log
