+-------+------------------+--------------------+----------------+---------+---------+--------------------+------------------+
| Epoch | Machine Training | Discriminator Loss | Generator Loss |   FPR   |  Recall | Median Wasserstein | Mean Wasserstein |
|  497  |  Discriminator   |      0.49671       |    1.06731     | 0.15385 | 0.53846 |      0.55304       |     0.55142      |
|  498  |  Discriminator   |      0.52947       |    1.14752     | 0.11538 | 0.46154 |      0.36610       |     0.38910      |
|  499  |  Discriminator   |      0.54096       |    1.09172     | 0.03846 | 0.61538 |      0.36527       |     0.39086      |
|  500  |  Discriminator   |      0.55819       |    1.16295     | 0.11538 | 0.61538 |      0.34010       |     0.34987      |
|  501  |  Discriminator   |      0.54102       |    1.07660     | 0.26923 | 0.42308 |      0.40141       |     0.41740      |
|  502  |  Discriminator   |      0.54115       |    1.05353     | 0.07692 | 0.50000 |      0.36438       |     0.36506      |
|  503  |  Discriminator   |      0.53790       |    1.01327     | 0.07692 | 0.69231 |      0.40199       |     0.42867      |
|  504  |  Discriminator   |      0.50680       |    1.08440     | 0.11538 | 0.61538 |      0.40269       |     0.42230      |
|  505  |  Discriminator   |      0.50527       |    1.09966     | 0.03846 | 0.73077 |      0.32083       |     0.35391      |
|  506  |  Discriminator   |      0.55354       |    1.11975     | 0.03846 | 0.50000 |      0.40507       |     0.42997      |
|  507  |  Discriminator   |      0.56416       |    1.06408     | 0.07692 | 0.57692 |      0.31736       |     0.34510      |
|  508  |  Discriminator   |      0.50967       |    1.10033     | 0.07692 | 0.57692 |      0.50156       |     0.50094      |
|  509  |  Discriminator   |      0.52026       |    1.08106     | 0.15385 | 0.76923 |      0.34766       |     0.37498      |
|  510  |  Discriminator   |      0.52101       |    1.10509     | 0.03846 | 0.57692 |      0.32988       |     0.34954      |
|  511  |  Discriminator   |      0.51666       |    1.13941     | 0.07692 | 0.53846 |      0.33748       |     0.37284      |
|  512  |  Discriminator   |      0.51699       |    1.06178     | 0.15385 | 0.65385 |      0.42976       |     0.43228      |
|  513  |  Discriminator   |      0.51475       |    1.10719     | 0.03846 | 0.65385 |      0.38435       |     0.39749      |
|  514  |  Discriminator   |      0.48047       |    1.10631     | 0.03846 | 0.53846 |      0.35283       |     0.37538      |
|  515  |  Discriminator   |      0.53786       |    1.12495     | 0.15385 | 0.50000 |      0.33784       |     0.36757      |
|  516  |  Discriminator   |      0.45397       |    1.21273     | 0.00000 | 0.57692 |      0.48458       |     0.49351      |
|  517  |  Discriminator   |      0.45364       |    1.10513     | 0.00000 | 0.73077 |      0.37310       |     0.40445      |
|  518  |  Discriminator   |      0.48931       |    1.12885     | 0.15385 | 0.80769 |      0.38487       |     0.39296      |
|  519  |    Generator     |      0.48931       |    1.13610     | 0.07692 | 0.76923 |      0.32822       |     0.35935      |
|  520  |    Generator     |      0.48931       |    1.05201     | 0.11538 | 0.53846 |      0.44270       |     0.47182      |
|  521  |    Generator     |      0.48931       |    0.93173     | 0.11538 | 0.65385 |      0.33753       |     0.36892      |
|  522  |    Generator     |      0.48931       |    0.93622     | 0.19231 | 0.73077 |      0.42303       |     0.40935      |
|  523  |    Generator     |      0.48931       |    0.86974     | 0.19231 | 0.46154 |      0.50707       |     0.52078      |
|  524  |    Generator     |      0.48931       |    0.81958     | 0.38462 | 0.76923 |      0.35991       |     0.37038      |
|  525  |    Generator     |      0.48931       |    0.73223     | 0.38462 | 0.65385 |      0.33178       |     0.35823      |
|  526  |    Generator     |      0.48931       |    0.69312     | 0.42308 | 0.61538 |      0.31523       |     0.32940      |
|  527  |    Generator     |      0.48931       |    0.66561     | 0.53846 | 0.61538 |      0.46366       |     0.47163      |
|  528  |    Generator     |      0.48931       |    0.68779     | 0.50000 | 0.53846 |      0.47026       |     0.46634      |
|  529  |    Generator     |      0.48931       |    0.59972     | 0.53846 | 0.57692 |      0.41293       |     0.41314      |
|  530  |    Generator     |      0.48931       |    0.57786     | 0.61538 | 0.65385 |      0.33020       |     0.32756      |
|  531  |    Generator     |      0.48931       |    0.64030     | 0.65385 | 0.73077 |      0.41534       |     0.45261      |
|  532  |    Generator     |      0.48931       |    0.60998     | 0.53846 | 0.61538 |      0.44662       |     0.45681      |
|  533  |    Generator     |      0.48931       |    0.58161     | 0.73077 | 0.61538 |      0.51058       |     0.52865      |
|  534  |    Generator     |      0.48931       |    0.48713     | 0.73077 | 0.69231 |      0.35912       |     0.39288      |
|  535  |    Generator     |      0.48931       |    0.51313     | 0.57692 | 0.73077 |      0.33873       |     0.35042      |
|  536  |    Generator     |      0.48931       |    0.50470     | 0.69231 | 0.69231 |      0.38980       |     0.37251      |
|  537  |    Generator     |      0.48931       |    0.43457     | 0.92308 | 0.73077 |      0.52986       |     0.54258      |
|  538  |  Discriminator   |      0.86046       |    0.54423     | 0.80769 | 0.69231 |      0.54460       |     0.51475      |
|  539  |  Discriminator   |      0.81814       |    0.53837     | 0.76923 | 0.69231 |      0.52385       |     0.48799      |
|  540  |  Discriminator   |      0.86123       |    0.58276     | 0.61538 | 0.30769 |      0.31206       |     0.31124      |
|  541  |  Discriminator   |      0.74795       |    0.67808     | 0.61538 | 0.57692 |      0.37360       |     0.35042      |
|  542  |  Discriminator   |      0.80159       |    0.67387     | 0.26923 | 0.38462 |      0.30595       |     0.33921      |
|  543  |  Discriminator   |      0.75954       |    0.72348     | 0.46154 | 0.53846 |      0.33842       |     0.36488      |
|  544  |  Discriminator   |      0.78697       |    0.75152     | 0.38462 | 0.53846 |      0.37499       |     0.35673      |
|  545  |  Discriminator   |      0.75393       |    0.80274     | 0.30769 | 0.38462 |      0.38840       |     0.39448      |
|  546  |  Discriminator   |      0.70976       |    0.90192     | 0.38462 | 0.38462 |      0.35764       |     0.36788      |
|  547  |  Discriminator   |      0.71464       |    0.90306     | 0.26923 | 0.46154 |      0.33451       |     0.34380      |
|  548  |  Discriminator   |      0.71299       |    0.88535     | 0.30769 | 0.50000 |      0.39076       |     0.40967      |
|  549  |  Discriminator   |      0.62965       |    0.90048     | 0.38462 | 0.53846 |      0.38594       |     0.38113      |
|  550  |  Discriminator   |      0.62081       |    0.92263     | 0.19231 | 0.50000 |      0.48805       |     0.46641      |
|  551  |  Discriminator   |      0.66741       |    0.95467     | 0.15385 | 0.38462 |      0.42953       |     0.48875      |
|  552  |  Discriminator   |      0.66312       |    1.00084     | 0.23077 | 0.57692 |      0.36666       |     0.37560      |
|  553  |  Discriminator   |      0.64121       |    0.99828     | 0.11538 | 0.26923 |      0.44327       |     0.42211      |
|  554  |  Discriminator   |      0.61848       |    1.04717     | 0.15385 | 0.53846 |      0.48626       |     0.47814      |
|  555  |  Discriminator   |      0.63528       |    0.98077     | 0.19231 | 0.53846 |      0.45084       |     0.44752      |
|  556  |  Discriminator   |      0.59056       |    0.99439     | 0.19231 | 0.26923 |      0.29851       |     0.31212      |
|  557  |  Discriminator   |      0.61259       |    0.98085     | 0.19231 | 0.38462 |      0.44113       |     0.41052      |
|  558  |  Discriminator   |      0.59270       |    0.98878     | 0.19231 | 0.46154 |      0.34934       |     0.35552      |
|  559  |  Discriminator   |      0.59619       |    0.99715     | 0.19231 | 0.34615 |      0.38211       |     0.37854      |
|  560  |  Discriminator   |      0.55931       |    1.07342     | 0.15385 | 0.46154 |      0.33107       |     0.33908      |
|  561  |  Discriminator   |      0.61432       |    1.04716     | 0.11538 | 0.42308 |      0.30228       |     0.31377      |
|  562  |  Discriminator   |      0.52048       |    1.13745     | 0.07692 | 0.65385 |      0.51923       |     0.51086      |
|  563  |  Discriminator   |      0.55070       |    1.01731     | 0.15385 | 0.42308 |      0.48166       |     0.47726      |
|  564  |  Discriminator   |      0.51774       |    1.12565     | 0.19231 | 0.65385 |      0.38051       |     0.39387      |
|  565  |  Discriminator   |      0.55328       |    1.06095     | 0.11538 | 0.57692 |      0.53652       |     0.51362      |
|  566  |  Discriminator   |      0.58154       |    1.08400     | 0.11538 | 0.61538 |      0.40841       |     0.40760      |
|  567  |  Discriminator   |      0.58950       |    1.13874     | 0.15385 | 0.53846 |      0.30072       |     0.31615      |
|  568  |  Discriminator   |      0.50074       |    1.12028     | 0.11538 | 0.57692 |      0.38826       |     0.41496      |
|  569  |  Discriminator   |      0.51825       |    1.08558     | 0.00000 | 0.38462 |      0.38787       |     0.39796      |
|  570  |  Discriminator   |      0.58773       |    1.07846     | 0.11538 | 0.42308 |      0.39593       |     0.40059      |
|  571  |  Discriminator   |      0.54608       |    1.13133     | 0.03846 | 0.46154 |      0.38246       |     0.39241      |
|  572  |  Discriminator   |      0.54325       |    0.99601     | 0.03846 | 0.73077 |      0.40010       |     0.39507      |
|  573  |  Discriminator   |      0.54498       |    1.08770     | 0.07692 | 0.53846 |      0.31616       |     0.31710      |
|  574  |  Discriminator   |      0.51308       |    1.06157     | 0.11538 | 0.61538 |      0.39472       |     0.41663      |
|  575  |  Discriminator   |      0.53654       |    1.08778     | 0.03846 | 0.50000 |      0.36410       |     0.38543      |
|  576  |  Discriminator   |      0.55580       |    1.10945     | 0.07692 | 0.57692 |      0.35551       |     0.35131      |
|  577  |  Discriminator   |      0.48200       |    1.09167     | 0.11538 | 0.73077 |      0.32566       |     0.31825      |
|  578  |  Discriminator   |      0.48384       |    1.15417     | 0.07692 | 0.69231 |      0.37926       |     0.40731      |
|  579  |  Discriminator   |      0.49100       |    1.32190     | 0.07692 | 0.65385 |      0.38451       |     0.37772      |
|  580  |  Discriminator   |      0.48285       |    1.18957     | 0.03846 | 0.57692 |      0.51440       |     0.54904      |
|  581  |  Discriminator   |      0.49189       |    1.29324     | 0.07692 | 0.73077 |      0.40478       |     0.40211      |
|  582  |  Discriminator   |      0.50702       |    1.33320     | 0.11538 | 0.53846 |      0.43835       |     0.43076      |
|  583  |  Discriminator   |      0.53273       |    1.17871     | 0.03846 | 0.69231 |      0.31612       |     0.32842      |
|  584  |  Discriminator   |      0.42063       |    1.38138     | 0.03846 | 0.57692 |      0.40878       |     0.38057      |
|  585  |  Discriminator   |      0.45200       |    1.18135     | 0.19231 | 0.57692 |      0.49708       |     0.46498      |
|  586  |  Discriminator   |      0.41977       |    1.25278     | 0.03846 | 0.80769 |      0.38992       |     0.37983      |
|  587  |    Generator     |      0.41977       |    1.24741     | 0.15385 | 0.76923 |      0.29675       |     0.31024      |
|  588  |    Generator     |      0.41977       |    1.13264     | 0.15385 | 0.57692 |      0.49805       |     0.46984      |
|  589  |    Generator     |      0.41977       |    0.95221     | 0.19231 | 0.69231 |      0.32542       |     0.32931      |
|  590  |    Generator     |      0.41977       |    0.95387     | 0.19231 | 0.69231 |      0.31543       |     0.34028      |
|  591  |    Generator     |      0.41977       |    0.87440     | 0.34615 | 0.73077 |      0.35466       |     0.35919      |
|  592  |    Generator     |      0.41977       |    0.76910     | 0.38462 | 0.69231 |      0.48663       |     0.50360      |
|  593  |    Generator     |      0.41977       |    0.74526     | 0.30769 | 0.53846 |      0.39609       |     0.40186      |
|  594  |    Generator     |      0.41977       |    0.64912     | 0.61538 | 0.65385 |      0.31608       |     0.32884      |
|  595  |    Generator     |      0.41977       |    0.57968     | 0.73077 | 0.61538 |      0.28609       |     0.31111      |
|  596  |    Generator     |      0.41977       |    0.56212     | 0.61538 | 0.69231 |      0.38586       |     0.35210      |
|  597  |    Generator     |      0.41977       |    0.50936     | 0.80769 | 0.69231 |      0.36388       |     0.35832      |
|  598  |  Discriminator   |      0.76651       |    0.54826     | 0.65385 | 0.73077 |      0.38694       |     0.40160      |
|  599  |  Discriminator   |      0.72613       |    0.64160     | 0.65385 | 0.57692 |      0.30283       |     0.28812      |
|  600  |  Discriminator   |      0.74787       |    0.62834     | 0.46154 | 0.73077 |      0.30210       |     0.29251      |
|  601  |  Discriminator   |      0.69045       |    0.70039     | 0.61538 | 0.57692 |      0.27520       |     0.30236      |
|  602  |  Discriminator   |      0.64690       |    0.76599     | 0.38462 | 0.61538 |      0.34786       |     0.37253      |
|  603  |  Discriminator   |      0.60147       |    0.81438     | 0.30769 | 0.50000 |      0.36855       |     0.37347      |
|  604  |  Discriminator   |      0.62572       |    0.77514     | 0.26923 | 0.30769 |      0.40308       |     0.39619      |
|  605  |  Discriminator   |      0.66130       |    0.86104     | 0.53846 | 0.50000 |      0.36674       |     0.35453      |
|  606  |  Discriminator   |      0.63187       |    0.89462     | 0.30769 | 0.53846 |      0.25503       |     0.32280      |
|  607  |  Discriminator   |      0.60400       |    0.84750     | 0.53846 | 0.57692 |      0.41990       |     0.43662      |
|  608  |  Discriminator   |      0.63162       |    0.81332     | 0.26923 | 0.46154 |      0.36536       |     0.34339      |
|  609  |  Discriminator   |      0.63856       |    0.97071     | 0.30769 | 0.69231 |      0.45755       |     0.47347      |
|  610  |  Discriminator   |      0.60047       |    0.89190     | 0.30769 | 0.57692 |      0.30721       |     0.32048      |
|  611  |  Discriminator   |      0.57467       |    0.93586     | 0.15385 | 0.46154 |      0.38612       |     0.37324      |
|  612  |  Discriminator   |      0.61500       |    0.99137     | 0.19231 | 0.42308 |      0.33021       |     0.31747      |
|  613  |  Discriminator   |      0.62909       |    0.95418     | 0.23077 | 0.42308 |      0.27090       |     0.27995      |
|  614  |  Discriminator   |      0.61541       |    0.94149     | 0.11538 | 0.50000 |      0.41540       |     0.40962      |
|  615  |  Discriminator   |      0.60717       |    0.91001     | 0.26923 | 0.46154 |      0.29566       |     0.30764      |
|  616  |  Discriminator   |      0.54099       |    0.92573     | 0.07692 | 0.50000 |      0.34119       |     0.34666      |
|  617  |  Discriminator   |      0.60075       |    0.97574     | 0.30769 | 0.38462 |      0.41266       |     0.42414      |
|  618  |  Discriminator   |      0.53087       |    0.95402     | 0.26923 | 0.46154 |      0.42246       |     0.39879      |
|  619  |  Discriminator   |      0.60380       |    0.88372     | 0.11538 | 0.69231 |      0.28246       |     0.31109      |
|  620  |  Discriminator   |      0.55226       |    1.04373     | 0.11538 | 0.42308 |      0.54871       |     0.54826      |
|  621  |  Discriminator   |      0.59202       |    1.07773     | 0.11538 | 0.61538 |      0.30855       |     0.30582      |
|  622  |  Discriminator   |      0.56719       |    1.09447     | 0.19231 | 0.69231 |      0.28766       |     0.29656      |
|  623  |  Discriminator   |      0.55330       |    1.00798     | 0.23077 | 0.61538 |      0.30426       |     0.30002      |
|  624  |  Discriminator   |      0.48985       |    1.09516     | 0.07692 | 0.65385 |      0.44483       |     0.41645      |
|  625  |  Discriminator   |      0.53384       |    0.97632     | 0.19231 | 0.50000 |      0.31749       |     0.33039      |
|  626  |  Discriminator   |      0.51338       |    0.95662     | 0.11538 | 0.57692 |      0.37787       |     0.40092      |
|  627  |  Discriminator   |      0.49430       |    1.02116     | 0.15385 | 0.65385 |      0.40244       |     0.41359      |
|  628  |  Discriminator   |      0.56887       |    1.04232     | 0.19231 | 0.69231 |      0.38591       |     0.37604      |
|  629  |  Discriminator   |      0.51955       |    1.03228     | 0.11538 | 0.65385 |      0.34323       |     0.33721      |
|  630  |  Discriminator   |      0.48683       |    1.04445     | 0.03846 | 0.76923 |      0.32835       |     0.33997      |
|  631  |  Discriminator   |      0.47560       |    1.07269     | 0.19231 | 0.80769 |      0.30220       |     0.33354      |
|  632  |    Generator     |      0.47560       |    1.03378     | 0.15385 | 0.76923 |      0.34044       |     0.34616      |
|  633  |    Generator     |      0.47560       |    0.87071     | 0.15385 | 0.73077 |      0.35358       |     0.36633      |
|  634  |    Generator     |      0.47560       |    0.87102     | 0.30769 | 0.65385 |      0.33784       |     0.35482      |
|  635  |    Generator     |      0.47560       |    0.80214     | 0.34615 | 0.57692 |      0.34541       |     0.34849      |
|  636  |    Generator     |      0.47560       |    0.79693     | 0.61538 | 0.73077 |      0.29483       |     0.31101      |
|  637  |    Generator     |      0.47560       |    0.76836     | 0.42308 | 0.69231 |      0.27286       |     0.28761      |
|  638  |    Generator     |      0.47560       |    0.70639     | 0.69231 | 0.69231 |      0.35256       |     0.33782      |
|  639  |    Generator     |      0.47560       |    0.58826     | 0.61538 | 0.73077 |      0.28894       |     0.32610      |
|  640  |    Generator     |      0.47560       |    0.60599     | 0.61538 | 0.84615 |      0.44165       |     0.40477      |
|  641  |    Generator     |      0.47560       |    0.55580     | 0.61538 | 0.57692 |      0.33798       |     0.32451      |
|  642  |    Generator     |      0.47560       |    0.52638     | 0.88462 | 0.73077 |      0.49983       |     0.48997      |
|  643  |  Discriminator   |      0.76115       |    0.56056     | 0.84615 | 0.69231 |      0.35769       |     0.34015      |
|  644  |  Discriminator   |      0.74588       |    0.56343     | 0.65385 | 0.84615 |      0.30087       |     0.30069      |
|  645  |  Discriminator   |      0.70313       |    0.62289     | 0.61538 | 0.80769 |      0.30198       |     0.30777      |
|  646  |  Discriminator   |      0.77016       |    0.58672     | 0.73077 | 0.65385 |      0.36855       |     0.36212      |
|  647  |  Discriminator   |      0.66428       |    0.60773     | 0.50000 | 0.65385 |      0.39998       |     0.41207      |
|  648  |  Discriminator   |      0.63865       |    0.72758     | 0.57692 | 0.76923 |      0.38684       |     0.38077      |
|  649  |  Discriminator   |      0.68557       |    0.65093     | 0.57692 | 0.73077 |      0.37215       |     0.36918      |
|  650  |  Discriminator   |      0.71847       |    0.69946     | 0.42308 | 0.46154 |      0.34486       |     0.33987      |
|  651  |  Discriminator   |      0.66777       |    0.73198     | 0.34615 | 0.69231 |      0.30069       |     0.33607      |
|  652  |  Discriminator   |      0.67703       |    0.73215     | 0.53846 | 0.57692 |      0.37558       |     0.35477      |
|  653  |  Discriminator   |      0.64075       |    0.75743     | 0.38462 | 0.65385 |      0.37571       |     0.37287      |
|  654  |  Discriminator   |      0.65297       |    0.75779     | 0.50000 | 0.61538 |      0.29567       |     0.32622      |
|  655  |  Discriminator   |      0.59732       |    0.77627     | 0.38462 | 0.57692 |      0.33634       |     0.32160      |
|  656  |  Discriminator   |      0.64494       |    0.70156     | 0.42308 | 0.65385 |      0.40216       |     0.39542      |
|  657  |  Discriminator   |      0.64848       |    0.75573     | 0.38462 | 0.50000 |      0.27791       |     0.30091      |
|  658  |  Discriminator   |      0.62477       |    0.82896     | 0.38462 | 0.69231 |      0.35592       |     0.36716      |
|  659  |  Discriminator   |      0.64129       |    0.77101     | 0.26923 | 0.65385 |      0.33764       |     0.34696      |
|  660  |  Discriminator   |      0.56789       |    0.83811     | 0.42308 | 0.73077 |      0.38674       |     0.38778      |
|  661  |  Discriminator   |      0.61070       |    0.81997     | 0.26923 | 0.61538 |      0.35705       |     0.33509      |
|  662  |  Discriminator   |      0.66503       |    0.86633     | 0.34615 | 0.76923 |      0.54442       |     0.55025      |
|  663  |  Discriminator   |      0.63317       |    0.80497     | 0.34615 | 0.73077 |      0.33124       |     0.32543      |
|  664  |  Discriminator   |      0.56292       |    0.84596     | 0.19231 | 0.65385 |      0.53312       |     0.52403      |
|  665  |  Discriminator   |      0.57068       |    0.90126     | 0.23077 | 0.84615 |      0.36618       |     0.35489      |
|  666  |  Discriminator   |      0.59638       |    0.84098     | 0.19231 | 0.73077 |      0.30470       |     0.33726      |
|  667  |  Discriminator   |      0.54913       |    0.91766     | 0.30769 | 0.73077 |      0.34157       |     0.38063      |
|  668  |  Discriminator   |      0.58044       |    0.86231     | 0.34615 | 0.65385 |      0.40286       |     0.37747      |
|  669  |  Discriminator   |      0.60782       |    0.88163     | 0.30769 | 0.65385 |      0.34331       |     0.35009      |
|  670  |  Discriminator   |      0.57732       |    0.87237     | 0.34615 | 0.73077 |      0.36721       |     0.35604      |
|  671  |  Discriminator   |      0.61167       |    0.92468     | 0.19231 | 0.61538 |      0.29957       |     0.33236      |
|  672  |  Discriminator   |      0.61174       |    0.93862     | 0.11538 | 0.61538 |      0.27877       |     0.29713      |
|  673  |  Discriminator   |      0.57843       |    0.91820     | 0.23077 | 0.57692 |      0.35389       |     0.33879      |
|  674  |  Discriminator   |      0.58775       |    0.97933     | 0.26923 | 0.65385 |      0.27997       |     0.31415      |
|  675  |  Discriminator   |      0.53144       |    0.95900     | 0.26923 | 0.69231 |      0.37391       |     0.40025      |
|  676  |  Discriminator   |      0.51939       |    0.92015     | 0.15385 | 0.80769 |      0.30717       |     0.34023      |
|  677  |    Generator     |      0.51939       |    0.92135     | 0.15385 | 0.73077 |      0.32723       |     0.32644      |
|  678  |    Generator     |      0.51939       |    0.84798     | 0.26923 | 0.57692 |      0.47439       |     0.47833      |
|  679  |    Generator     |      0.51939       |    0.78969     | 0.30769 | 0.65385 |      0.38882       |     0.39190      |
|  680  |    Generator     |      0.51939       |    0.77177     | 0.30769 | 0.73077 |      0.36545       |     0.35599      |
|  681  |    Generator     |      0.51939       |    0.73597     | 0.42308 | 0.76923 |      0.29714       |     0.34602      |
|  682  |    Generator     |      0.51939       |    0.69431     | 0.46154 | 0.57692 |      0.42323       |     0.42040      |
|  683  |    Generator     |      0.51939       |    0.69857     | 0.61538 | 0.69231 |      0.43863       |     0.44819      |
|  684  |    Generator     |      0.51939       |    0.64609     | 0.57692 | 0.65385 |      0.37336       |     0.37219      |
|  685  |    Generator     |      0.51939       |    0.65028     | 0.65385 | 0.61538 |      0.27712       |     0.29163      |
|  686  |    Generator     |      0.51939       |    0.64614     | 0.53846 | 0.57692 |      0.35469       |     0.34329      |
|  687  |    Generator     |      0.51939       |    0.62440     | 0.69231 | 0.53846 |      0.28329       |     0.29333      |
|  688  |    Generator     |      0.51939       |    0.57169     | 0.80769 | 0.65385 |      0.45490       |     0.49369      |
|  689  |  Discriminator   |      0.68152       |    0.61479     | 0.73077 | 0.69231 |      0.38307       |     0.39316      |
|  690  |  Discriminator   |      0.72387       |    0.63159     | 0.69231 | 0.80769 |      0.31459       |     0.32942      |
|  691  |  Discriminator   |      0.68150       |    0.61408     | 0.69231 | 0.73077 |      0.46957       |     0.45926      |
|  692  |  Discriminator   |      0.69310       |    0.65636     | 0.53846 | 0.57692 |      0.38596       |     0.38255      |
|  693  |  Discriminator   |      0.73313       |    0.64979     | 0.57692 | 0.61538 |      0.31118       |     0.32792      |
|  694  |  Discriminator   |      0.68949       |    0.67906     | 0.38462 | 0.53846 |      0.30097       |     0.31439      |
|  695  |  Discriminator   |      0.68717       |    0.72841     | 0.46154 | 0.53846 |      0.37282       |     0.36498      |
|  696  |  Discriminator   |      0.60632       |    0.72635     | 0.42308 | 0.65385 |      0.50332       |     0.53508      |
|  697  |  Discriminator   |      0.63465       |    0.74590     | 0.30769 | 0.50000 |      0.52861       |     0.51970      |
|  698  |  Discriminator   |      0.64858       |    0.73897     | 0.50000 | 0.42308 |      0.37972       |     0.37754      |
|  699  |  Discriminator   |      0.64287       |    0.76826     | 0.34615 | 0.50000 |      0.31290       |     0.34224      |
|  700  |  Discriminator   |      0.63687       |    0.75185     | 0.38462 | 0.69231 |      0.39155       |     0.39531      |
|  701  |  Discriminator   |      0.67935       |    0.80668     | 0.23077 | 0.53846 |      0.35356       |     0.35767      |
|  702  |  Discriminator   |      0.61966       |    0.79851     | 0.42308 | 0.53846 |      0.43712       |     0.41730      |
|  703  |  Discriminator   |      0.59169       |    0.79686     | 0.50000 | 0.46154 |      0.41328       |     0.42006      |
|  704  |  Discriminator   |      0.63052       |    0.78131     | 0.30769 | 0.69231 |      0.32864       |     0.35307      |
|  705  |  Discriminator   |      0.59529       |    0.83106     | 0.42308 | 0.69231 |      0.41004       |     0.38178      |
|  706  |  Discriminator   |      0.58677       |    0.78865     | 0.26923 | 0.61538 |      0.60241       |     0.59272      |
|  707  |  Discriminator   |      0.58310       |    0.83382     | 0.34615 | 0.61538 |      0.41365       |     0.40808      |
|  708  |  Discriminator   |      0.61127       |    0.85201     | 0.19231 | 0.65385 |      0.29517       |     0.32514      |
|  709  |  Discriminator   |      0.59383       |    0.84477     | 0.23077 | 0.69231 |      0.28106       |     0.30745      |
|  710  |  Discriminator   |      0.58979       |    0.89252     | 0.15385 | 0.57692 |      0.48829       |     0.50490      |
|  711  |  Discriminator   |      0.53986       |    0.88308     | 0.30769 | 0.65385 |      0.47246       |     0.50942      |
|  712  |  Discriminator   |      0.63957       |    0.91872     | 0.15385 | 0.57692 |      0.38764       |     0.42329      |
|  713  |  Discriminator   |      0.57748       |    0.97087     | 0.19231 | 0.65385 |      0.31443       |     0.30975      |
|  714  |  Discriminator   |      0.58441       |    0.89364     | 0.15385 | 0.73077 |      0.30506       |     0.33819      |
|  715  |  Discriminator   |      0.57815       |    0.88827     | 0.19231 | 0.57692 |      0.40164       |     0.40643      |
|  716  |  Discriminator   |      0.56907       |    0.92415     | 0.15385 | 0.65385 |      0.46006       |     0.44140      |
|  717  |  Discriminator   |      0.57057       |    0.97891     | 0.11538 | 0.73077 |      0.36564       |     0.37151      |
|  718  |  Discriminator   |      0.54951       |    0.99596     | 0.15385 | 0.65385 |      0.31990       |     0.32428      |
|  719  |  Discriminator   |      0.52906       |    0.87338     | 0.15385 | 0.61538 |      0.41646       |     0.40170      |
|  720  |  Discriminator   |      0.54160       |    0.96753     | 0.07692 | 0.65385 |      0.29725       |     0.31523      |
|  721  |  Discriminator   |      0.56234       |    0.96507     | 0.19231 | 0.65385 |      0.30380       |     0.31693      |
|  722  |  Discriminator   |      0.50307       |    0.98347     | 0.07692 | 0.73077 |      0.45392       |     0.41650      |
|  723  |  Discriminator   |      0.57999       |    0.95599     | 0.15385 | 0.73077 |      0.34612       |     0.36134      |
|  724  |  Discriminator   |      0.50873       |    1.05650     | 0.07692 | 0.61538 |      0.37615       |     0.40680      |
|  725  |  Discriminator   |      0.52597       |    1.00957     | 0.11538 | 0.69231 |      0.37138       |     0.37386      |
|  726  |  Discriminator   |      0.51490       |    1.13970     | 0.15385 | 0.80769 |      0.33545       |     0.34861      |
|  727  |    Generator     |      0.51490       |    1.05663     | 0.15385 | 0.76923 |      0.41033       |     0.39360      |
|  728  |    Generator     |      0.51490       |    1.02265     | 0.23077 | 0.65385 |      0.34810       |     0.34922      |
|  729  |    Generator     |      0.51490       |    0.89183     | 0.19231 | 0.73077 |      0.35212       |     0.33576      |
|  730  |    Generator     |      0.51490       |    0.89960     | 0.23077 | 0.88462 |      0.39396       |     0.42238      |
|  731  |    Generator     |      0.51490       |    0.85973     | 0.30769 | 0.76923 |      0.39558       |     0.38852      |
|  732  |    Generator     |      0.51490       |    0.80987     | 0.42308 | 0.76923 |      0.27985       |     0.31635      |
|  733  |    Generator     |      0.51490       |    0.81559     | 0.46154 | 0.61538 |      0.31854       |     0.32652      |
|  734  |    Generator     |      0.51490       |    0.74103     | 0.38462 | 0.80769 |      0.38292       |     0.38768      |
|  735  |    Generator     |      0.51490       |    0.64870     | 0.42308 | 0.73077 |      0.40720       |     0.40008      |
|  736  |    Generator     |      0.51490       |    0.67586     | 0.53846 | 0.73077 |      0.46917       |     0.44645      |
|  737  |    Generator     |      0.51490       |    0.61970     | 0.61538 | 0.88462 |      0.46737       |     0.46360      |
|  738  |    Generator     |      0.51490       |    0.68029     | 0.50000 | 0.69231 |      0.39678       |     0.37798      |
|  739  |    Generator     |      0.51490       |    0.65512     | 0.65385 | 0.53846 |      0.37048       |     0.34882      |
|  740  |    Generator     |      0.51490       |    0.60969     | 0.65385 | 0.76923 |      0.34679       |     0.34555      |
|  741  |    Generator     |      0.51490       |    0.57093     | 0.65385 | 0.73077 |      0.29138       |     0.31666      |
|  742  |    Generator     |      0.51490       |    0.56079     | 0.73077 | 0.76923 |      0.58557       |     0.59175      |
|  743  |    Generator     |      0.51490       |    0.52491     | 0.88462 | 0.65385 |      0.42065       |     0.43224      |
|  744  |  Discriminator   |      0.77513       |    0.58120     | 0.84615 | 0.73077 |      0.33777       |     0.34811      |
|  745  |  Discriminator   |      0.71249       |    0.58071     | 0.76923 | 0.76923 |      0.38571       |     0.38575      |
|  746  |  Discriminator   |      0.72253       |    0.65085     | 0.61538 | 0.61538 |      0.43019       |     0.42718      |
