Epoch,Machine Training,Discriminator Loss,Generator Loss,FPR,Recall,Median Wasserstein,Mean Wasserstein 
9864,Discriminator,0.62256,1.71403,0.34615,0.57692,0.27131,0.34122
9865,Discriminator,0.48809,2.13669,0.26923,0.80769,0.54395,0.55055
9866,Discriminator,0.51493,2.12702,0.23077,0.92308,0.28362,0.33791
9867,Discriminator,0.53037,1.25416,0.23077,0.80769,0.32647,0.35910
9868,Discriminator,0.44877,1.84459,0.46154,0.84615,0.35892,0.36626
9869,Discriminator,0.44648,2.31530,0.38462,0.88462,0.20810,0.29872
9870,Discriminator,0.46391,2.90291,0.15385,0.84615,0.20350,0.32488
9871,Generator,0.46391,0.52178,0.57692,0.88462,0.26598,0.34535
9872,Generator,0.46391,1.11537,0.61538,0.76923,0.21039,0.33802
9873,Generator,0.46391,0.70231,0.34615,0.92308,0.27014,0.31458
9874,Generator,0.46391,0.44953,0.34615,0.84615,0.34563,0.38622
9875,Generator,0.46391,0.59641,0.69231,0.84615,0.18713,0.30091
9876,Generator,0.46391,0.42888,0.96154,0.73077,0.23239,0.32042
9877,Discriminator,0.74824,0.88973,0.46154,0.61538,0.22556,0.34503
9878,Discriminator,0.61208,1.11828,0.23077,0.92308,0.25865,0.33802
9879,Discriminator,0.46183,1.54796,0.38462,0.76923,0.21184,0.33799
9880,Discriminator,0.37951,1.22455,0.46154,0.88462,0.21997,0.29517
9881,Discriminator,0.45516,1.42746,0.34615,0.88462,0.32054,0.40695
9882,Discriminator,0.38208,1.45578,0.23077,0.88462,0.23978,0.30655
9883,Discriminator,0.48155,1.63621,0.34615,0.76923,0.21677,0.33952
9884,Discriminator,0.45741,1.31103,0.42308,0.84615,0.28177,0.35596
9885,Discriminator,0.46566,3.15942,0.38462,0.92308,0.29400,0.34556
9886,Discriminator,0.46171,1.24815,0.23077,0.88462,0.24804,0.35764
9887,Discriminator,0.47417,1.42402,0.34615,0.84615,0.27081,0.32681
9888,Discriminator,0.52337,3.08223,0.26923,0.84615,0.32616,0.35358
9889,Discriminator,0.42744,1.79040,0.34615,0.92308,0.21666,0.29229
9890,Discriminator,0.40121,1.65089,0.38462,0.76923,0.26085,0.34499
9891,Discriminator,0.46621,1.87100,0.23077,0.69231,0.27090,0.34256
9892,Discriminator,0.38324,2.04279,0.23077,0.88462,0.21151,0.30478
9893,Discriminator,0.45631,2.24136,0.38462,0.80769,0.23746,0.31065
9894,Discriminator,0.43230,1.52284,0.30769,0.69231,0.24982,0.30738
9895,Discriminator,0.37047,1.63339,0.34615,0.84615,0.24507,0.31530
9896,Discriminator,0.46575,1.86765,0.26923,0.76923,0.18616,0.27849
9897,Discriminator,0.36720,1.47860,0.23077,0.88462,0.21938,0.30161
9898,Discriminator,0.43189,2.84922,0.23077,0.80769,0.34448,0.41185
9899,Discriminator,0.37369,3.58352,0.26923,0.88462,0.25545,0.33864
9900,Discriminator,0.38601,4.98681,0.38462,0.80769,0.28246,0.32027
9901,Discriminator,0.37313,1.56672,0.15385,0.92308,0.19842,0.27357
9902,Generator,0.37313,0.98188,0.76923,0.80769,0.20357,0.31167
9903,Generator,0.37313,1.48875,0.53846,0.88462,0.31224,0.37028
9904,Generator,0.37313,0.35961,0.88462,0.80769,0.20536,0.29446
9905,Discriminator,0.83418,1.07692,0.42308,0.57692,0.33918,0.38453
9906,Discriminator,0.52342,1.97033,0.30769,0.84615,0.30889,0.37169
9907,Discriminator,0.44900,2.78651,0.19231,0.69231,0.36499,0.44732
9908,Discriminator,0.37306,2.63038,0.15385,1.00000,0.23757,0.30446
9909,Generator,0.37306,0.70831,0.38462,0.92308,0.25923,0.32014
9910,Generator,0.37306,0.39835,0.65385,0.84615,0.27065,0.33289
9911,Generator,0.37306,0.37151,0.80769,0.88462,0.20504,0.29265
9912,Discriminator,0.57285,1.43588,0.15385,0.69231,0.25423,0.32084
9913,Discriminator,0.40162,2.19801,0.38462,0.80769,0.25825,0.33797
9914,Discriminator,0.65731,2.38741,0.34615,0.92308,0.23076,0.29053
9915,Discriminator,0.42220,1.24904,0.38462,0.84615,0.29741,0.34786
9916,Discriminator,0.42164,1.16874,0.23077,0.73077,0.15649,0.24886
9917,Discriminator,0.52293,1.46278,0.15385,0.76923,0.25725,0.31519
9918,Discriminator,0.50355,1.42867,0.26923,0.92308,0.33037,0.35429
9919,Discriminator,0.51547,1.74887,0.26923,0.76923,0.26011,0.34888
9920,Discriminator,0.46437,1.67320,0.34615,0.88462,0.29124,0.37978
9921,Discriminator,0.43994,2.53516,0.46154,0.76923,0.22576,0.32966
9922,Discriminator,0.39772,2.36119,0.19231,0.84615,0.24908,0.31609
9923,Generator,0.39772,0.49372,0.53846,0.88462,0.24945,0.34440
9924,Generator,0.39772,0.56785,0.80769,0.92308,0.27136,0.33445
9925,Discriminator,0.49829,0.83349,0.38462,0.61538,0.24007,0.33339
9926,Discriminator,0.46233,2.19800,0.34615,0.73077,0.23380,0.31662
9927,Discriminator,0.35622,2.78022,0.23077,0.76923,0.22852,0.33711
9928,Discriminator,0.36776,2.16184,0.07692,0.88462,0.27751,0.34967
9929,Generator,0.36776,0.86674,0.38462,0.92308,0.38454,0.41738
9930,Generator,0.36776,0.46161,0.69231,0.96154,0.33132,0.34407
9931,Generator,0.36776,0.43048,0.84615,0.88462,0.20442,0.29567
9932,Discriminator,0.52209,1.29048,0.42308,0.84615,0.23961,0.31672
9933,Discriminator,0.50428,2.19001,0.26923,0.76923,0.24280,0.32845
9934,Discriminator,0.46668,1.38051,0.19231,0.80769,0.19839,0.28584
9935,Generator,0.46668,0.82254,0.69231,0.92308,0.24698,0.30505
9936,Generator,0.46668,0.52172,0.53846,0.84615,0.24417,0.31009
9937,Generator,0.46668,0.52457,0.34615,0.80769,0.25360,0.33288
9938,Generator,0.46668,0.63708,0.50000,0.96154,0.24198,0.31918
9939,Generator,0.46668,0.54708,0.76923,0.92308,0.27737,0.32387
9940,Generator,0.46668,0.35528,0.76923,0.80769,0.18499,0.29354
9941,Generator,0.46668,0.38396,0.73077,0.88462,0.22313,0.30955
9942,Generator,0.46668,0.46903,0.57692,0.80769,0.27119,0.36110
9943,Generator,0.46668,0.38777,0.92308,0.80769,0.29081,0.35854
9944,Discriminator,0.67923,0.95395,0.34615,0.42308,0.20814,0.32564
9945,Discriminator,0.58743,2.96035,0.42308,0.69231,0.23371,0.31858
9946,Discriminator,0.56001,5.44934,0.38462,0.84615,0.25433,0.35082
9947,Discriminator,0.76378,2.69583,0.30769,0.73077,0.33517,0.40099
9948,Discriminator,0.45124,1.25812,0.26923,0.80769,0.34408,0.38655
9949,Discriminator,0.41637,1.27970,0.38462,0.76923,0.21907,0.32119
9950,Discriminator,0.42349,1.29445,0.26923,0.61538,0.21438,0.31308
9951,Discriminator,0.52911,4.01396,0.38462,0.88462,0.23066,0.31831
9952,Discriminator,0.54721,1.68215,0.23077,0.92308,0.21308,0.33090
9953,Discriminator,0.42616,2.48536,0.26923,0.88462,0.21941,0.32459
9954,Discriminator,0.45605,1.65864,0.26923,0.88462,0.21725,0.29632
9955,Discriminator,0.52934,4.12824,0.30769,0.92308,0.26502,0.33025
9956,Discriminator,0.38113,2.07302,0.38462,0.92308,0.25444,0.32571
9957,Discriminator,0.45810,5.28881,0.26923,0.84615,0.32106,0.43161
9958,Discriminator,0.47300,2.86687,0.34615,0.80769,0.31138,0.37014
9959,Discriminator,0.45164,4.28961,0.23077,0.92308,0.35521,0.39350
9960,Discriminator,0.50171,3.17943,0.30769,0.73077,0.22577,0.34016
9961,Discriminator,0.64691,1.96549,0.19231,0.92308,0.44570,0.43871
9962,Generator,0.64691,0.72629,0.53846,0.88462,0.22315,0.35796
9963,Generator,0.64691,0.55104,0.80769,0.92308,0.19943,0.31550
9964,Discriminator,0.44666,1.85078,0.30769,0.84615,0.27163,0.36051
9965,Discriminator,0.46154,1.62728,0.15385,0.88462,0.23241,0.31031
9966,Generator,0.46154,0.48992,0.61538,0.88462,0.30076,0.30294
9967,Generator,0.46154,0.45772,0.61538,0.88462,0.19629,0.32266
9968,Generator,0.46154,0.52854,0.84615,0.92308,0.21366,0.31032
9969,Discriminator,0.63562,0.90292,0.23077,0.73077,0.20908,0.29866
9970,Discriminator,0.55903,2.02831,0.23077,0.76923,0.30475,0.36395
9971,Discriminator,0.50080,2.38073,0.30769,0.76923,0.22028,0.30266
9972,Discriminator,0.64149,2.61813,0.11538,0.69231,0.20790,0.33589
9973,Discriminator,0.41278,1.27297,0.30769,0.73077,0.21325,0.31011
9974,Discriminator,0.46500,1.72480,0.30769,0.80769,0.28586,0.34742
9975,Discriminator,0.43008,1.70849,0.19231,0.80769,0.29137,0.36474
9976,Generator,0.43008,0.73836,0.73077,0.84615,0.27375,0.32516
9977,Generator,0.43008,0.99093,0.42308,0.80769,0.36002,0.40875
9978,Generator,0.43008,0.45017,0.69231,0.84615,0.24201,0.32529
9979,Generator,0.43008,0.47776,0.76923,0.80769,0.29301,0.40709
9980,Generator,0.43008,0.51016,0.69231,0.73077,0.32162,0.38186
9981,Generator,0.43008,0.72041,0.84615,0.69231,0.24816,0.37704
9982,Discriminator,0.63810,2.49290,0.34615,0.84615,0.30952,0.36147
9983,Discriminator,0.52350,2.87610,0.26923,0.80769,0.23822,0.33885
9984,Discriminator,0.41351,2.12258,0.42308,0.92308,0.24689,0.37939
9985,Discriminator,0.41711,2.32137,0.26923,0.84615,0.28945,0.38740
9986,Discriminator,0.45219,3.77080,0.38462,0.84615,0.31797,0.40993
9987,Discriminator,0.44076,4.39347,0.30769,0.92308,0.30250,0.38603
9988,Discriminator,0.38981,2.65966,0.38462,0.84615,0.29010,0.40287
9989,Discriminator,0.44276,3.21519,0.23077,0.84615,0.25989,0.35102
9990,Discriminator,0.50721,4.88207,0.50000,0.88462,0.31190,0.40196
9991,Discriminator,0.33896,2.50288,0.23077,1.00000,0.25087,0.35477
9992,Discriminator,0.41439,3.97982,0.19231,0.88462,0.37405,0.43869
9993,Generator,0.41439,0.69360,0.26923,0.80769,0.29465,0.34941
9994,Generator,0.41439,0.43311,0.92308,1.00000,0.24898,0.34463
9995,Discriminator,0.59237,1.39875,0.34615,0.57692,0.26682,0.32064
9996,Discriminator,0.43986,2.66804,0.23077,1.00000,0.31436,0.37584
9997,Discriminator,0.41543,1.64918,0.38462,0.84615,0.26153,0.31190
9998,Discriminator,0.46028,1.27455,0.26923,0.80769,0.35466,0.38103
9999,Discriminator,0.43356,1.77562,0.19231,0.88462,0.23528,0.32292
10000,Generator,0.43356,2.06997,0.76923,0.80769,0.19443,0.27547
10001,Generator,0.43356,0.52311,0.76923,0.92308,0.22657,0.34306
10002,Generator,0.43356,0.40517,0.73077,0.88462,0.21919,0.28420
10003,Generator,0.43356,0.46172,0.69231,0.73077,0.27211,0.31081
10004,Generator,0.43356,0.48480,0.50000,0.88462,0.24657,0.30771
10005,Generator,0.43356,0.46452,0.76923,0.88462,0.21753,0.28127
10006,Generator,0.43356,0.48847,0.26923,0.73077,0.28031,0.31338
10007,Generator,0.43356,0.37107,0.88462,0.92308,0.21977,0.28564
10008,Discriminator,0.64310,0.84255,0.69231,0.76923,0.26590,0.37372
10009,Discriminator,0.37002,2.86141,0.23077,0.80769,0.23096,0.31468
10010,Discriminator,0.35723,3.48469,0.26923,0.92308,0.19168,0.27838
10011,Discriminator,0.41453,1.73495,0.15385,0.76923,0.20671,0.28851
10012,Discriminator,0.33604,3.05804,0.23077,0.92308,0.19767,0.30612
10013,Discriminator,0.26830,5.51568,0.30769,0.92308,0.23904,0.31044
10014,Discriminator,0.40072,4.59766,0.19231,0.84615,0.23997,0.31389
10015,Generator,0.40072,0.49347,0.69231,0.92308,0.23849,0.34841
10016,Generator,0.40072,0.69293,0.96154,0.96154,0.21880,0.30732
10017,Discriminator,0.60667,1.76705,0.23077,0.69231,0.27354,0.33403
10018,Discriminator,0.42491,2.68998,0.26923,0.88462,0.22984,0.28491
10019,Discriminator,0.38318,2.04059,0.26923,0.88462,0.26037,0.32655
10020,Discriminator,0.42925,1.46879,0.30769,0.80769,0.24835,0.30134
10021,Discriminator,0.35669,1.22716,0.19231,0.84615,0.19286,0.29675
10022,Generator,0.35669,0.42051,0.42308,0.92308,0.23859,0.29613
10023,Generator,0.35669,0.55733,1.00000,0.88462,0.38524,0.43639
10024,Discriminator,0.67899,1.59536,0.15385,0.73077,0.21648,0.33471
10025,Discriminator,0.43583,1.95314,0.23077,0.69231,0.32763,0.41045
10026,Discriminator,0.54382,2.18213,0.23077,0.76923,0.27537,0.32586
10027,Discriminator,0.54142,2.81738,0.26923,0.76923,0.34009,0.35600
10028,Discriminator,0.44377,3.33877,0.23077,0.84615,0.27678,0.33596
10029,Discriminator,0.63798,1.66849,0.42308,0.80769,0.49053,0.55071
10030,Discriminator,0.47820,1.57751,0.19231,0.96154,0.25611,0.35171
10031,Generator,0.47820,0.44672,0.76923,0.88462,0.20642,0.31968
10032,Generator,0.47820,0.42290,0.84615,0.88462,0.28989,0.36350
10033,Discriminator,0.51189,0.96202,0.26923,0.69231,0.30371,0.35634
10034,Discriminator,0.58150,0.70589,0.42308,0.76923,0.19155,0.28414
10035,Discriminator,0.60929,0.92837,0.19231,0.84615,0.28953,0.35755
10036,Generator,0.60929,0.69410,0.73077,0.73077,0.19390,0.31415
10037,Generator,0.60929,0.54752,0.46154,0.76923,0.28322,0.32839
10038,Generator,0.60929,0.47693,0.73077,0.80769,0.43330,0.46288
10039,Generator,0.60929,0.52802,0.53846,0.69231,0.19408,0.32606
10040,Generator,0.60929,0.64213,0.38462,0.84615,0.20579,0.29638
10041,Generator,0.60929,0.42840,0.92308,0.76923,0.23631,0.32108
10042,Discriminator,0.54892,1.55256,0.23077,0.84615,0.21923,0.29545
10043,Discriminator,0.44924,2.36423,0.23077,0.88462,0.21541,0.31895
10044,Discriminator,0.42234,2.09318,0.26923,0.88462,0.20930,0.30823
10045,Discriminator,0.36645,2.85494,0.11538,0.80769,0.27649,0.31427
10046,Generator,0.36645,0.68651,0.69231,0.84615,0.23142,0.33158
10047,Generator,0.36645,0.50995,0.80769,0.76923,0.20205,0.33848
10048,Discriminator,0.60439,0.87961,0.30769,0.53846,0.28314,0.35417
10049,Discriminator,0.51328,1.04533,0.23077,0.80769,0.42241,0.44421
10050,Discriminator,0.51991,1.08541,0.34615,0.88462,0.22176,0.37287
10051,Discriminator,0.57940,1.11185,0.34615,0.80769,0.31486,0.36996
10052,Discriminator,0.48025,1.10088,0.34615,0.73077,0.27573,0.37941
10053,Discriminator,0.55959,2.55328,0.30769,0.73077,0.23035,0.33634
10054,Discriminator,0.52741,1.25674,0.23077,0.80769,0.21853,0.32087
10055,Discriminator,0.49828,1.44666,0.19231,0.73077,0.22500,0.31285
10056,Discriminator,0.49518,1.23616,0.38462,0.69231,0.43647,0.49818
10057,Discriminator,0.45561,1.65748,0.38462,0.76923,0.30858,0.37272
10058,Discriminator,0.48379,1.60158,0.26923,0.88462,0.44932,0.48224
10059,Discriminator,0.41585,1.57172,0.42308,0.84615,0.30710,0.39670
10060,Discriminator,0.45675,1.31500,0.42308,0.88462,0.24210,0.33400
10061,Discriminator,0.45645,1.47656,0.42308,0.88462,0.22737,0.30196
10062,Discriminator,0.44111,1.68915,0.30769,0.76923,0.44203,0.50747
10063,Discriminator,0.46459,1.55459,0.38462,0.80769,0.33884,0.41405
10064,Discriminator,0.41523,1.75263,0.26923,0.88462,0.26993,0.31155
10065,Discriminator,0.47223,1.56027,0.30769,0.88462,0.27132,0.31586
10066,Discriminator,0.49930,1.55692,0.30769,0.80769,0.27945,0.34644
10067,Discriminator,0.47801,2.32980,0.23077,0.73077,0.31289,0.37987
10068,Discriminator,0.39147,1.66452,0.15385,0.92308,0.42257,0.44674
10069,Generator,0.39147,0.67771,0.53846,0.80769,0.19487,0.31147
10070,Generator,0.39147,0.87867,0.46154,0.96154,0.25680,0.35313
10071,Generator,0.39147,0.45834,0.26923,0.80769,0.19277,0.29916
10072,Generator,0.39147,0.44556,0.34615,0.84615,0.23706,0.29891
10073,Generator,0.39147,0.46297,0.57692,0.88462,0.27160,0.34543
10074,Generator,0.39147,0.35072,0.69231,0.69231,0.25026,0.33542
10075,Generator,0.39147,0.33400,0.65385,1.00000,0.30947,0.38401
10076,Generator,0.39147,0.35576,0.26923,0.96154,0.21885,0.32903
10077,Generator,0.39147,0.33598,0.76923,0.96154,0.23831,0.32251
10078,Generator,0.39147,0.33339,0.57692,0.76923,0.28160,0.36913
10079,Generator,0.39147,0.33074,0.84615,0.84615,0.28343,0.37262
10080,Discriminator,0.52366,2.35648,0.26923,0.65385,0.22961,0.33637
10081,Discriminator,0.43144,2.16104,0.26923,0.84615,0.23637,0.35488
10082,Discriminator,0.38697,3.92230,0.15385,0.84615,0.25569,0.35595
10083,Generator,0.38697,0.78709,0.46154,0.84615,0.19713,0.31117
10084,Generator,0.38697,0.50392,0.30769,0.84615,0.29376,0.36344
10085,Generator,0.38697,0.38297,0.73077,1.00000,0.18863,0.28652
10086,Generator,0.38697,0.35435,0.50000,0.92308,0.23611,0.32113
10087,Generator,0.38697,2.79071,0.88462,0.84615,0.24900,0.31604
10088,Discriminator,0.72021,1.37083,0.30769,0.61538,0.26609,0.36434
10089,Discriminator,0.52679,0.92489,0.61538,0.73077,0.19542,0.27909
10090,Discriminator,0.59612,1.21792,0.34615,0.84615,0.32357,0.35097
10091,Discriminator,0.45450,1.48304,0.30769,0.73077,0.18973,0.31371
10092,Discriminator,0.48893,1.39274,0.26923,0.88462,0.20166,0.29192
10093,Discriminator,0.43398,2.17279,0.23077,0.88462,0.26252,0.35058
10094,Discriminator,0.43905,2.49979,0.19231,0.92308,0.21678,0.30884
10095,Generator,0.43905,0.66660,0.34615,0.88462,0.18240,0.31311
10096,Generator,0.43905,0.49745,0.69231,0.84615,0.34334,0.40121
10097,Generator,0.43905,0.41024,0.73077,0.88462,0.33286,0.40240
10098,Generator,0.43905,0.60515,0.84615,0.80769,0.32035,0.38464
10099,Discriminator,0.54503,1.37028,0.19231,0.88462,0.28082,0.37845
10100,Generator,0.54503,0.43103,0.84615,0.84615,0.23172,0.32338
10101,Discriminator,0.56599,2.21007,0.26923,0.73077,0.40510,0.45947
10102,Discriminator,0.50300,1.66185,0.23077,0.80769,0.27433,0.35106
10103,Discriminator,0.34480,2.71147,0.15385,0.92308,0.24619,0.33794
10104,Generator,0.34480,0.70174,0.76923,0.96154,0.25270,0.32883
10105,Generator,0.34480,0.55104,0.19231,0.84615,0.32027,0.39010
10106,Generator,0.34480,0.84670,0.38462,0.80769,0.19804,0.36516
10107,Generator,0.34480,0.77763,0.80769,0.76923,0.27580,0.34879
10108,Discriminator,0.49141,1.91795,0.42308,0.61538,0.31520,0.39080
10109,Discriminator,0.45719,1.18645,0.34615,0.88462,0.30863,0.39919
10110,Discriminator,0.46591,2.12923,0.26923,0.76923,0.21573,0.35452
10111,Discriminator,0.40454,1.61596,0.11538,0.80769,0.35911,0.43053
10112,Generator,0.40454,2.09694,0.69231,0.76923,0.22231,0.31631
10113,Generator,0.40454,0.84582,0.73077,0.88462,0.24538,0.35634
10114,Generator,0.40454,0.48522,0.76923,0.88462,0.41213,0.41058
10115,Generator,0.40454,0.54956,0.84615,0.88462,0.25157,0.33348
10116,Discriminator,0.50949,1.04575,0.26923,0.69231,0.27640,0.37038
10117,Discriminator,0.43797,1.67727,0.26923,0.88462,0.18162,0.36341
10118,Discriminator,0.39518,2.31350,0.26923,0.88462,0.25965,0.33326
10119,Discriminator,0.46211,3.37120,0.19231,0.88462,0.23589,0.34206
10120,Generator,0.46211,0.67476,0.73077,0.84615,0.23811,0.32122
10121,Generator,0.46211,0.54472,0.30769,0.80769,0.27107,0.33156
10122,Generator,0.46211,0.71959,0.46154,0.88462,0.23530,0.33536
10123,Generator,0.46211,0.42662,0.84615,0.92308,0.35439,0.40108
10124,Discriminator,0.61082,1.58321,0.23077,0.65385,0.22845,0.32360
10125,Discriminator,0.52865,1.75674,0.30769,0.84615,0.27313,0.37652
10126,Discriminator,0.47191,1.78067,0.26923,0.84615,0.22444,0.31737
10127,Discriminator,0.44857,1.54757,0.34615,0.80769,0.21274,0.33150
10128,Discriminator,0.43825,1.76117,0.38462,0.84615,0.21055,0.26512
10129,Discriminator,0.40576,1.38912,0.30769,0.92308,0.29602,0.33790
10130,Discriminator,0.40471,1.54858,0.30769,0.80769,0.29737,0.33381
10131,Discriminator,0.46342,1.60558,0.26923,0.76923,0.30792,0.34872
10132,Discriminator,0.44275,2.24796,0.30769,0.84615,0.31002,0.34669
10133,Discriminator,0.43718,1.59820,0.11538,0.88462,0.38295,0.43884
10134,Generator,0.43718,0.87016,0.61538,0.80769,0.26097,0.32411
10135,Generator,0.43718,0.44158,0.15385,0.92308,0.24861,0.30400
10136,Generator,0.43718,0.66958,0.84615,0.92308,0.25687,0.30620
10137,Discriminator,0.65407,1.37448,0.26923,0.57692,0.17822,0.27019
10138,Discriminator,0.52508,0.89462,0.34615,0.76923,0.24810,0.32222
10139,Discriminator,0.45309,1.20943,0.34615,0.84615,0.26784,0.34093
10140,Discriminator,0.48569,1.30566,0.15385,0.76923,0.27183,0.34449
10141,Discriminator,0.53399,1.52966,0.11538,0.73077,0.20532,0.32276
10142,Discriminator,0.49042,1.16626,0.30769,0.65385,0.33404,0.40984
10143,Discriminator,0.48089,1.71727,0.26923,0.84615,0.21106,0.31738
10144,Discriminator,0.48579,1.53940,0.30769,0.73077,0.24714,0.34010
10145,Discriminator,0.49542,2.90547,0.26923,0.84615,0.22126,0.32485
10146,Discriminator,0.53807,2.10108,0.30769,0.80769,0.26081,0.35031
10147,Discriminator,0.37593,1.84759,0.26923,0.84615,0.21133,0.30482
10148,Discriminator,0.41027,2.96284,0.26923,0.73077,0.33764,0.39085
10149,Discriminator,0.57101,2.24131,0.46154,0.88462,0.27995,0.35437
10150,Discriminator,0.42101,1.72507,0.30769,0.84615,0.24324,0.34732
10151,Discriminator,0.41697,2.95756,0.19231,0.92308,0.23387,0.30098
10152,Generator,0.41697,1.07206,0.53846,0.92308,0.32827,0.39026
10153,Generator,0.41697,0.55598,0.73077,0.80769,0.23450,0.32179
10154,Generator,0.41697,0.71417,0.34615,0.84615,0.18644,0.31821
10155,Generator,0.41697,0.44581,0.07692,0.96154,0.19732,0.34341
10156,Generator,0.41697,1.23379,0.34615,0.88462,0.19229,0.28959
10157,Generator,0.41697,0.48185,0.76923,0.84615,0.18413,0.32900
10158,Generator,0.41697,0.59982,0.73077,0.84615,0.29649,0.33993
10159,Generator,0.41697,0.51734,0.69231,0.96154,0.21810,0.31614
10160,Generator,0.41697,0.42015,0.84615,0.84615,0.21650,0.31348
10161,Discriminator,0.63733,1.87195,0.53846,0.84615,0.17460,0.28769
10162,Discriminator,0.46883,1.22842,0.42308,0.73077,0.38987,0.43282
10163,Discriminator,0.48225,1.46486,0.11538,0.88462,0.23686,0.32847
10164,Generator,0.48225,0.55198,0.65385,0.73077,0.20939,0.31557
10165,Generator,0.48225,1.02380,0.34615,0.73077,0.26316,0.36168
10166,Generator,0.48225,0.62726,0.46154,0.80769,0.23607,0.34314
10167,Generator,0.48225,0.49442,0.34615,0.80769,0.20599,0.32415
10168,Generator,0.48225,0.43186,0.26923,0.88462,0.18610,0.28100
10169,Generator,0.48225,0.52473,0.50000,0.88462,0.23526,0.33565
10170,Generator,0.48225,0.91059,0.26923,0.84615,0.19076,0.30776
10171,Generator,0.48225,0.40086,0.73077,0.92308,0.23921,0.34874
10172,Generator,0.48225,0.47507,0.42308,0.88462,0.27089,0.40761
10173,Generator,0.48225,0.43815,0.88462,0.84615,0.21075,0.34631
10174,Discriminator,0.47369,0.85297,0.53846,0.69231,0.24310,0.32486
10175,Discriminator,0.52164,2.40170,0.23077,0.76923,0.24905,0.33215
10176,Discriminator,0.41607,1.44446,0.07692,0.76923,0.20068,0.32506
10177,Discriminator,0.45096,1.13672,0.30769,0.80769,0.20453,0.31329
10178,Discriminator,0.44735,0.78920,0.26923,0.92308,0.16588,0.29558
10179,Discriminator,0.48681,1.57757,0.19231,0.80769,0.23074,0.34495
10180,Generator,0.48681,0.94415,0.42308,0.80769,0.25822,0.34090
10181,Generator,0.48681,1.18233,0.50000,0.65385,0.22341,0.33072
10182,Generator,0.48681,0.67343,0.46154,0.61538,0.23643,0.38852
10183,Generator,0.48681,0.68854,0.26923,0.80769,0.31178,0.42839
10184,Generator,0.48681,0.45515,0.73077,0.88462,0.18910,0.28276
10185,Generator,0.48681,0.42193,0.84615,0.92308,0.24533,0.33398
10186,Discriminator,0.46559,3.53911,0.30769,0.84615,0.23974,0.31987
10187,Discriminator,0.43508,1.30845,0.34615,0.84615,0.28746,0.36602
10188,Discriminator,0.42943,1.42791,0.26923,0.76923,0.22433,0.31499
10189,Discriminator,0.41475,1.61791,0.15385,0.84615,0.33099,0.38271
10190,Generator,0.41475,3.23855,0.61538,0.76923,0.26361,0.35005
10191,Generator,0.41475,0.57630,0.26923,0.80769,0.23954,0.33945
10192,Generator,0.41475,0.97727,0.38462,0.80769,0.25220,0.34202
10193,Generator,0.41475,0.53938,0.80769,0.80769,0.41066,0.43094
10194,Discriminator,0.62707,0.96556,0.26923,0.53846,0.28193,0.39027
10195,Discriminator,0.65690,1.51566,0.34615,0.88462,0.36783,0.40671
10196,Discriminator,0.53768,1.58793,0.23077,0.76923,0.23481,0.35502
10197,Discriminator,0.46922,1.03473,0.19231,0.80769,0.26834,0.32968
10198,Generator,0.46922,1.09421,0.50000,0.80769,0.20211,0.28509
10199,Generator,0.46922,0.71225,0.26923,0.84615,0.20604,0.29953
10200,Generator,0.46922,0.64108,0.73077,0.69231,0.33124,0.42081
10201,Generator,0.46922,0.56021,0.38462,0.80769,0.20703,0.29492
10202,Generator,0.46922,0.79997,0.65385,0.57692,0.17970,0.31490
10203,Generator,0.46922,0.77904,0.65385,0.73077,0.26514,0.35579
10204,Generator,0.46922,0.50103,0.73077,0.76923,0.21607,0.31391
10205,Generator,0.46922,0.53522,0.30769,0.84615,0.24122,0.33155
10206,Generator,0.46922,0.51996,0.38462,0.76923,0.25370,0.35496
10207,Generator,0.46922,0.74587,0.80769,0.73077,0.30001,0.34763
10208,Discriminator,0.46933,2.19479,0.19231,0.69231,0.25317,0.36267
10209,Discriminator,0.38416,2.13466,0.30769,0.76923,0.24210,0.39133
10210,Discriminator,0.39728,2.79672,0.23077,0.88462,0.27051,0.37936
10211,Discriminator,0.43571,3.40504,0.19231,0.80769,0.25275,0.35462
10212,Generator,0.43571,0.69670,0.61538,0.80769,0.27715,0.35906
10213,Generator,0.43571,0.46823,0.73077,0.88462,0.26449,0.34165
10214,Generator,0.43571,0.60636,0.30769,0.92308,0.33289,0.36093
10215,Generator,0.43571,0.53098,0.80769,0.73077,0.31419,0.38995
10216,Discriminator,0.76913,1.32862,0.50000,0.61538,0.22411,0.32743
10217,Discriminator,0.55830,1.84712,0.26923,0.80769,0.29551,0.36396
10218,Discriminator,0.71657,1.03588,0.23077,0.80769,0.21465,0.30302
10219,Discriminator,0.55721,1.64157,0.38462,0.73077,0.21591,0.36873
10220,Discriminator,0.47241,1.61545,0.26923,0.76923,0.25421,0.35922
10221,Discriminator,0.50771,1.14230,0.30769,0.84615,0.19786,0.33333
10222,Discriminator,0.46523,1.24159,0.42308,0.80769,0.29461,0.35693
10223,Discriminator,0.44431,1.52355,0.42308,0.73077,0.36116,0.39490
10224,Discriminator,0.43285,1.13509,0.23077,0.92308,0.21208,0.37593
10225,Discriminator,0.46737,1.47209,0.42308,0.92308,0.24246,0.31061
10226,Discriminator,0.50253,1.55612,0.19231,0.84615,0.22994,0.33460
10227,Generator,0.50253,1.05355,0.69231,0.73077,0.19971,0.33354
