Epoch,Machine Training,Discriminator Loss,Generator Loss,FPR,Recall,Median Wasserstein,Mean Wasserstein
739,Discriminator,0.67755,0.66280,0.69231,0.84615,0.41883,0.41901
740,Discriminator,0.68286,0.68060,0.80769,0.84615,0.34924,0.34994
741,Discriminator,0.68191,0.68535,0.73077,0.80769,0.40161,0.40774
742,Discriminator,0.70363,0.70569,0.69231,0.80769,0.59593,0.60284
743,Discriminator,0.68009,0.67818,0.73077,0.84615,0.36581,0.39277
744,Generator,0.68009,0.71984,0.80769,0.73077,0.32138,0.35807
745,Generator,0.68009,0.67251,0.80769,0.46154,0.34596,0.37202
746,Discriminator,0.69338,0.68447,0.65385,0.84615,0.34680,0.36202
747,Discriminator,0.67755,0.68819,0.73077,0.84615,0.35664,0.37691
748,Discriminator,0.67736,0.67483,0.61538,0.69231,0.38097,0.38745
749,Discriminator,0.68156,0.68067,0.69231,0.73077,0.36082,0.38748
750,Discriminator,0.68510,0.70820,0.69231,0.65385,0.29886,0.36268
751,Generator,0.68510,0.72357,0.65385,0.80769,0.31881,0.33930
752,Generator,0.68510,0.68694,0.53846,0.73077,0.34709,0.36337
753,Discriminator,0.67338,0.68139,0.65385,0.76923,0.32555,0.34159
754,Discriminator,0.67472,0.69000,0.76923,0.76923,0.37331,0.37992
755,Discriminator,0.66708,0.70933,0.50000,0.76923,0.50229,0.51774
756,Discriminator,0.69323,0.71173,0.53846,0.65385,0.28783,0.31609
757,Discriminator,0.68153,0.70107,0.76923,0.76923,0.33710,0.33438
758,Generator,0.68153,0.71302,0.61538,0.61538,0.27543,0.32227
759,Generator,0.68153,0.71161,0.69231,0.80769,0.42184,0.45497
760,Discriminator,0.68822,0.72910,0.65385,0.61538,0.39170,0.39733
761,Discriminator,0.66918,0.72708,0.76923,0.73077,0.30216,0.35002
762,Discriminator,0.67991,0.72996,0.50000,0.57692,0.35523,0.36425
763,Discriminator,0.66228,0.73726,0.34615,0.61538,0.32034,0.33638
764,Discriminator,0.67907,0.75947,0.57692,0.57692,0.27746,0.30988
765,Generator,0.67907,0.73745,0.53846,0.80769,0.40699,0.45278
766,Generator,0.67907,0.73600,0.42308,0.57692,0.31155,0.35031
767,Discriminator,0.66472,0.74152,0.57692,0.69231,0.28744,0.32730
768,Discriminator,0.66860,0.74522,0.42308,0.84615,0.39749,0.40748
769,Discriminator,0.66129,0.74350,0.30769,0.42308,0.41520,0.41222
770,Discriminator,0.68679,0.80209,0.46154,0.57692,0.29409,0.33030
771,Discriminator,0.65901,0.76417,0.26923,0.57692,0.31973,0.31510
772,Generator,0.65901,0.78867,0.38462,0.65385,0.29733,0.32938
773,Generator,0.65901,0.77025,0.34615,0.53846,0.26430,0.30756
774,Discriminator,0.65284,0.80176,0.42308,0.65385,0.34229,0.35957
775,Discriminator,0.65490,0.78947,0.46154,0.57692,0.35374,0.39422
776,Discriminator,0.63632,0.77830,0.26923,0.57692,0.42096,0.39921
777,Discriminator,0.65679,0.79063,0.46154,0.57692,0.31462,0.35963
778,Discriminator,0.64743,0.81507,0.26923,0.34615,0.37965,0.40603
779,Generator,0.64743,0.84156,0.38462,0.46154,0.29109,0.33193
780,Generator,0.64743,0.80860,0.30769,0.42308,0.33566,0.35810
781,Discriminator,0.63101,0.81159,0.26923,0.46154,0.45269,0.48864
782,Discriminator,0.65014,0.78711,0.26923,0.50000,0.31342,0.34755
783,Discriminator,0.64320,0.84934,0.30769,0.46154,0.41341,0.40384
784,Discriminator,0.66435,0.83462,0.26923,0.46154,0.26872,0.32143
785,Discriminator,0.63619,0.87602,0.19231,0.57692,0.35872,0.38341
786,Generator,0.63619,0.87132,0.26923,0.73077,0.29879,0.32758
787,Generator,0.63619,0.86683,0.23077,0.42308,0.30847,0.33808
788,Discriminator,0.63667,0.88160,0.30769,0.30769,0.30677,0.34001
789,Discriminator,0.67147,0.82691,0.26923,0.46154,0.42055,0.41179
790,Discriminator,0.64390,0.88696,0.11538,0.46154,0.30336,0.34128
791,Discriminator,0.63780,0.89248,0.19231,0.46154,0.30313,0.32406
792,Discriminator,0.64158,0.92351,0.26923,0.42308,0.35974,0.38586
793,Generator,0.64158,0.89431,0.34615,0.50000,0.29768,0.31838
794,Generator,0.64158,0.86638,0.23077,0.50000,0.40427,0.37841
795,Discriminator,0.66637,0.85443,0.23077,0.61538,0.34267,0.34085
796,Discriminator,0.63958,0.82593,0.19231,0.34615,0.40316,0.40191
797,Discriminator,0.64380,0.83699,0.19231,0.50000,0.30306,0.32517
798,Discriminator,0.66054,0.86820,0.26923,0.42308,0.32350,0.33447
799,Discriminator,0.65354,0.90543,0.23077,0.50000,0.27183,0.28164
800,Generator,0.65354,0.82559,0.23077,0.57692,0.37230,0.37904
801,Generator,0.65354,0.78474,0.30769,0.57692,0.32884,0.33487
802,Discriminator,0.64970,0.76166,0.30769,0.61538,0.39188,0.38901
803,Discriminator,0.66415,0.86422,0.38462,0.69231,0.27820,0.31044
804,Discriminator,0.64720,0.78761,0.34615,0.65385,0.28842,0.29922
805,Discriminator,0.63857,0.83421,0.19231,0.61538,0.36377,0.35606
806,Discriminator,0.64736,0.80876,0.30769,0.61538,0.35984,0.36964
807,Generator,0.64736,0.84224,0.38462,0.57692,0.31104,0.32155
808,Generator,0.64736,0.75513,0.38462,0.46154,0.39419,0.41265
809,Discriminator,0.67882,0.76922,0.53846,0.61538,0.43274,0.47249
810,Discriminator,0.67495,0.74729,0.53846,0.50000,0.31799,0.33754
811,Discriminator,0.66763,0.78134,0.34615,0.53846,0.33410,0.34381
812,Discriminator,0.64636,0.80545,0.38462,0.73077,0.29598,0.29795
813,Discriminator,0.64492,0.79417,0.23077,0.57692,0.37421,0.37670
814,Generator,0.64492,0.75262,0.34615,0.46154,0.28329,0.30159
815,Generator,0.64492,0.72813,0.46154,0.65385,0.28559,0.29294
816,Discriminator,0.68397,0.72549,0.26923,0.65385,0.32653,0.32093
817,Discriminator,0.67710,0.73566,0.53846,0.53846,0.39645,0.43349
818,Discriminator,0.70791,0.75294,0.34615,0.38462,0.34017,0.34691
819,Discriminator,0.68042,0.79164,0.46154,0.76923,0.29473,0.31741
820,Discriminator,0.66676,0.74370,0.42308,0.65385,0.31422,0.32107
821,Generator,0.66676,0.77251,0.50000,0.88462,0.35020,0.35273
822,Generator,0.66676,0.69822,0.38462,0.50000,0.36916,0.37815
823,Discriminator,0.66543,0.73454,0.46154,0.65385,0.36747,0.37275
824,Discriminator,0.68627,0.72825,0.42308,0.50000,0.27836,0.31415
825,Discriminator,0.68165,0.75662,0.46154,0.65385,0.35967,0.36089
826,Discriminator,0.68557,0.73590,0.50000,0.50000,0.35703,0.38632
827,Discriminator,0.65801,0.72756,0.57692,0.69231,0.32671,0.33766
828,Generator,0.65801,0.70213,0.53846,0.50000,0.30246,0.30529
829,Generator,0.65801,0.73714,0.42308,0.57692,0.30821,0.31107
830,Discriminator,0.68804,0.70446,0.57692,0.53846,0.34354,0.34303
831,Discriminator,0.70213,0.73609,0.50000,0.57692,0.27087,0.30450
832,Discriminator,0.68761,0.72602,0.46154,0.57692,0.39828,0.44005
833,Discriminator,0.66529,0.71540,0.50000,0.61538,0.34897,0.36089
834,Discriminator,0.69587,0.71040,0.57692,0.53846,0.29428,0.28427
835,Generator,0.69587,0.71132,0.42308,0.50000,0.28486,0.32844
836,Generator,0.69587,0.68256,0.50000,0.76923,0.27048,0.27374
837,Discriminator,0.68043,0.69592,0.50000,0.65385,0.25595,0.27609
838,Discriminator,0.67114,0.71983,0.57692,0.46154,0.46996,0.45163
839,Discriminator,0.70053,0.71463,0.46154,0.57692,0.33555,0.36254
840,Discriminator,0.68579,0.71589,0.34615,0.73077,0.29329,0.29762
841,Discriminator,0.67457,0.72325,0.50000,0.69231,0.30106,0.29805
842,Generator,0.67457,0.73703,0.61538,0.38462,0.24905,0.25642
843,Generator,0.67457,0.70030,0.53846,0.65385,0.29645,0.33222
844,Discriminator,0.68244,0.69093,0.65385,0.76923,0.24120,0.26376
845,Discriminator,0.65750,0.74793,0.38462,0.76923,0.30149,0.32968
846,Discriminator,0.69238,0.75945,0.50000,0.65385,0.26166,0.27539
847,Discriminator,0.67391,0.71539,0.65385,1.00000,0.28735,0.30334
848,Discriminator,0.66861,0.72779,0.53846,0.76923,0.35904,0.35942
849,Generator,0.66861,0.76835,0.53846,0.76923,0.44937,0.47332
850,Generator,0.66861,0.72020,0.61538,0.61538,0.32103,0.31538
851,Discriminator,0.66175,0.70857,0.53846,0.76923,0.32806,0.34556
852,Discriminator,0.68193,0.75236,0.53846,0.61538,0.40039,0.39279
853,Discriminator,0.65599,0.75224,0.50000,0.73077,0.28986,0.28862
854,Discriminator,0.65256,0.72785,0.53846,0.80769,0.42697,0.37482
855,Discriminator,0.67787,0.76887,0.50000,0.73077,0.29872,0.30578
856,Generator,0.67787,0.73440,0.50000,0.73077,0.24866,0.26946
857,Generator,0.67787,0.71668,0.46154,0.73077,0.37699,0.35877
858,Discriminator,0.66778,0.68584,0.65385,0.69231,0.28713,0.28780
859,Discriminator,0.65941,0.70647,0.53846,0.57692,0.50081,0.47680
860,Discriminator,0.65561,0.74829,0.50000,0.69231,0.41252,0.43978
861,Discriminator,0.68173,0.74213,0.46154,0.88462,0.41252,0.41476
862,Discriminator,0.68918,0.73731,0.46154,0.57692,0.26422,0.29189
863,Generator,0.68918,0.72976,0.65385,0.61538,0.26610,0.26411
864,Generator,0.68918,0.73668,0.57692,0.69231,0.32519,0.34704
865,Discriminator,0.68948,0.72119,0.69231,0.65385,0.28628,0.29413
866,Discriminator,0.66929,0.70738,0.53846,0.80769,0.36589,0.36390
867,Discriminator,0.67667,0.75464,0.61538,0.61538,0.36585,0.37367
868,Discriminator,0.66904,0.71858,0.57692,0.76923,0.34259,0.32611
869,Discriminator,0.67892,0.75778,0.53846,0.76923,0.28669,0.29125
870,Generator,0.67892,0.74316,0.61538,0.69231,0.25346,0.28635
871,Generator,0.67892,0.68921,0.53846,0.61538,0.28894,0.29372
872,Discriminator,0.67913,0.70192,0.61538,0.65385,0.39237,0.40566
873,Discriminator,0.67598,0.71705,0.61538,0.80769,0.27317,0.28516
874,Discriminator,0.67665,0.73110,0.53846,0.73077,0.36875,0.38527
875,Discriminator,0.68677,0.71215,0.57692,0.53846,0.35707,0.36276
876,Discriminator,0.64928,0.73544,0.61538,0.73077,0.40284,0.41324
877,Generator,0.64928,0.70903,0.65385,0.61538,0.26364,0.28673
878,Generator,0.64928,0.68422,0.69231,0.73077,0.32912,0.32738
879,Discriminator,0.66645,0.69961,0.53846,0.65385,0.33840,0.34143
880,Discriminator,0.66056,0.69887,0.57692,0.84615,0.28950,0.30326
881,Discriminator,0.66437,0.73865,0.61538,0.50000,0.36766,0.36674
882,Discriminator,0.67901,0.72586,0.50000,0.73077,0.27464,0.29350
883,Discriminator,0.65413,0.73123,0.42308,0.76923,0.33456,0.35545
884,Generator,0.65413,0.70963,0.57692,0.80769,0.38968,0.42239
885,Generator,0.65413,0.73200,0.46154,0.69231,0.28105,0.29989
886,Discriminator,0.68167,0.73987,0.69231,0.69231,0.32650,0.33698
887,Discriminator,0.66596,0.72732,0.69231,0.65385,0.27506,0.29016
888,Discriminator,0.67801,0.74638,0.65385,0.69231,0.25358,0.26947
889,Discriminator,0.67081,0.74379,0.53846,0.61538,0.35978,0.33473
890,Discriminator,0.66895,0.72923,0.46154,0.61538,0.30851,0.30669
891,Generator,0.66895,0.74065,0.73077,0.73077,0.32075,0.33242
892,Generator,0.66895,0.69238,0.73077,0.88462,0.29912,0.30167
893,Discriminator,0.69639,0.75836,0.73077,0.46154,0.29513,0.31001
894,Discriminator,0.67836,0.74320,0.57692,0.84615,0.30150,0.31445
895,Discriminator,0.66324,0.70759,0.57692,0.80769,0.35445,0.34626
896,Discriminator,0.67859,0.74995,0.61538,0.61538,0.43088,0.42569
897,Discriminator,0.66490,0.74637,0.65385,0.88462,0.37174,0.36755
898,Generator,0.66490,0.73203,0.53846,0.69231,0.32115,0.33628
899,Generator,0.66490,0.72107,0.69231,0.57692,0.31018,0.34751
900,Discriminator,0.66660,0.75996,0.53846,0.76923,0.31767,0.32769
901,Discriminator,0.67160,0.72609,0.50000,0.92308,0.27171,0.28450
902,Discriminator,0.64293,0.75442,0.50000,0.65385,0.31372,0.33882
903,Discriminator,0.65686,0.76025,0.61538,0.76923,0.37219,0.36755
904,Discriminator,0.65031,0.75917,0.57692,0.84615,0.38269,0.39384
905,Generator,0.65031,0.74833,0.65385,0.69231,0.32069,0.35310
906,Generator,0.65031,0.71528,0.69231,0.84615,0.34846,0.40577
907,Discriminator,0.65785,0.75367,0.50000,0.69231,0.51791,0.47875
908,Discriminator,0.65852,0.73887,0.61538,0.76923,0.33405,0.35271
909,Discriminator,0.66639,0.75865,0.38462,0.61538,0.30450,0.32240
910,Discriminator,0.64239,0.76310,0.57692,0.65385,0.33062,0.35164
911,Discriminator,0.65199,0.76146,0.46154,0.76923,0.33305,0.34519
912,Generator,0.65199,0.71955,0.61538,0.73077,0.26922,0.28931
913,Generator,0.65199,0.75194,0.50000,0.76923,0.30701,0.33196
914,Discriminator,0.65272,0.77948,0.53846,0.65385,0.30409,0.32456
915,Discriminator,0.66169,0.76144,0.69231,0.69231,0.24428,0.27603
916,Discriminator,0.65942,0.75211,0.65385,0.65385,0.34908,0.39322
917,Discriminator,0.64179,0.75430,0.30769,0.92308,0.44040,0.45325
918,Discriminator,0.64924,0.74162,0.42308,0.61538,0.36226,0.36417
919,Generator,0.64924,0.81858,0.46154,0.80769,0.42202,0.43649
920,Generator,0.64924,0.71870,0.50000,0.61538,0.28193,0.30103
921,Discriminator,0.68855,0.75783,0.34615,0.73077,0.25167,0.28114
922,Discriminator,0.66943,0.73041,0.50000,0.80769,0.29143,0.31166
923,Discriminator,0.64656,0.74921,0.65385,0.84615,0.38844,0.40332
924,Discriminator,0.65499,0.75498,0.46154,0.69231,0.40840,0.46924
925,Discriminator,0.66369,0.79509,0.26923,0.61538,0.28881,0.30744
926,Generator,0.66369,0.76887,0.38462,0.84615,0.33895,0.36332
927,Generator,0.66369,0.73151,0.69231,0.76923,0.26206,0.29639
928,Discriminator,0.67781,0.81804,0.61538,0.61538,0.31433,0.34652
929,Discriminator,0.64734,0.72577,0.38462,0.73077,0.31126,0.31613
930,Discriminator,0.67213,0.73441,0.34615,0.76923,0.41755,0.41293
931,Discriminator,0.66468,0.73021,0.38462,0.80769,0.29599,0.34254
932,Discriminator,0.65905,0.77957,0.53846,0.61538,0.37010,0.43003
933,Generator,0.65905,0.77890,0.30769,0.53846,0.31745,0.34401
934,Generator,0.65905,0.73925,0.57692,0.57692,0.38239,0.39198
935,Discriminator,0.67447,0.74729,0.38462,0.61538,0.34046,0.34662
936,Discriminator,0.68748,0.71975,0.53846,0.46154,0.27007,0.30274
937,Discriminator,0.69032,0.76938,0.42308,0.65385,0.30373,0.34154
938,Discriminator,0.66074,0.74738,0.46154,0.76923,0.26970,0.29633
939,Discriminator,0.65847,0.75814,0.53846,0.57692,0.29220,0.33405
940,Generator,0.65847,0.77543,0.61538,0.65385,0.37392,0.37021
941,Generator,0.65847,0.73296,0.69231,0.69231,0.41913,0.41760
942,Discriminator,0.66191,0.74906,0.57692,0.69231,0.30137,0.32029
943,Discriminator,0.71275,0.77535,0.53846,0.69231,0.25909,0.30537
944,Discriminator,0.67820,0.78466,0.53846,0.80769,0.25292,0.29072
945,Discriminator,0.65417,0.80792,0.42308,0.76923,0.26909,0.30812
946,Discriminator,0.64539,0.79216,0.50000,0.65385,0.38850,0.37292
947,Generator,0.64539,0.70156,0.61538,0.61538,0.34610,0.35467
948,Generator,0.64539,0.69679,0.61538,0.65385,0.44891,0.45672
949,Discriminator,0.68299,0.71696,0.69231,0.61538,0.31429,0.36053
950,Discriminator,0.68683,0.73119,0.69231,0.57692,0.26931,0.30208
951,Discriminator,0.67433,0.71158,0.50000,0.65385,0.25790,0.28854
