+-------+------------------+--------------------+----------------+---------+---------+--------------------+------------------+
| Epoch | Machine Training | Discriminator Loss | Generator Loss |   FPR   |  Recall | Median Wasserstein | Mean Wasserstein |
|  1603 |  Discriminator   |      0.59499       |    0.70290     | 0.48757 | 0.86323 |      0.38659       |     0.38613      |
|  1604 |  Discriminator   |      0.59235       |    0.70081     | 0.50533 | 0.86323 |      0.38793       |     0.38525      |
|  1605 |  Discriminator   |      0.59068       |    0.70330     | 0.47513 | 0.84991 |      0.38515       |     0.38738      |
|  1606 |  Discriminator   |      0.59220       |    0.70663     | 0.47691 | 0.86412 |      0.38272       |     0.38470      |
|  1607 |  Discriminator   |      0.58917       |    0.70691     | 0.47513 | 0.87478 |      0.38422       |     0.38392      |
|  1608 |  Discriminator   |      0.59179       |    0.70428     | 0.48668 | 0.84902 |      0.38538       |     0.38485      |
|  1609 |  Discriminator   |      0.59205       |    0.70645     | 0.49201 | 0.87389 |      0.38287       |     0.38531      |
|  1610 |  Discriminator   |      0.59206       |    0.70994     | 0.47691 | 0.87744 |      0.38001       |     0.38431      |
|  1611 |  Discriminator   |      0.58754       |    0.70943     | 0.50622 | 0.88455 |      0.38769       |     0.38513      |
|  1612 |  Discriminator   |      0.58939       |    0.71395     | 0.48757 | 0.89076 |      0.38261       |     0.38468      |
|  1613 |  Discriminator   |      0.58842       |    0.70865     | 0.46359 | 0.85613 |      0.37683       |     0.38379      |
|  1614 |  Discriminator   |      0.58447       |    0.71187     | 0.48579 | 0.86590 |      0.38349       |     0.38426      |
|  1615 |  Discriminator   |      0.58372       |    0.71655     | 0.47158 | 0.87300 |      0.38782       |     0.38413      |
|  1616 |  Discriminator   |      0.58535       |    0.71013     | 0.48579 | 0.86767 |      0.38352       |     0.38506      |
|  1617 |  Discriminator   |      0.58407       |    0.71220     | 0.47780 | 0.87389 |      0.38391       |     0.38408      |
|  1618 |  Discriminator   |      0.58521       |    0.70971     | 0.47957 | 0.85702 |      0.38725       |     0.38436      |
|  1619 |  Discriminator   |      0.59038       |    0.71845     | 0.46980 | 0.85524 |      0.38233       |     0.38379      |
|  1620 |  Discriminator   |      0.58708       |    0.72144     | 0.45560 | 0.87833 |      0.38695       |     0.38459      |
|  1621 |  Discriminator   |      0.58975       |    0.71433     | 0.46803 | 0.86501 |      0.38530       |     0.38333      |
|  1622 |  Discriminator   |      0.58289       |    0.72125     | 0.46536 | 0.86146 |      0.37823       |     0.38348      |
|  1623 |  Discriminator   |      0.58532       |    0.71902     | 0.47691 | 0.86856 |      0.38043       |     0.38591      |
|  1624 |  Discriminator   |      0.58749       |    0.71952     | 0.45737 | 0.85968 |      0.38264       |     0.38559      |
|  1625 |  Discriminator   |      0.58316       |    0.72884     | 0.45382 | 0.86412 |      0.38843       |     0.38436      |
|  1626 |  Discriminator   |      0.57862       |    0.71678     | 0.46270 | 0.87389 |      0.38548       |     0.38560      |
|  1627 |  Discriminator   |      0.58182       |    0.72566     | 0.47069 | 0.86234 |      0.38733       |     0.38500      |
|  1628 |  Discriminator   |      0.58635       |    0.72309     | 0.45382 | 0.86412 |      0.38545       |     0.38478      |
|  1629 |  Discriminator   |      0.58077       |    0.72795     | 0.46181 | 0.87567 |      0.38853       |     0.38581      |
|  1630 |  Discriminator   |      0.58201       |    0.72077     | 0.46980 | 0.87211 |      0.38423       |     0.38422      |
|  1631 |  Discriminator   |      0.58098       |    0.72672     | 0.45115 | 0.87655 |      0.38479       |     0.38455      |
|  1632 |  Discriminator   |      0.58119       |    0.72444     | 0.47513 | 0.86679 |      0.38820       |     0.38514      |
|  1633 |  Discriminator   |      0.57834       |    0.72306     | 0.45115 | 0.85258 |      0.38595       |     0.38506      |
|  1634 |  Discriminator   |      0.58179       |    0.72581     | 0.44139 | 0.89432 |      0.38298       |     0.38522      |
|  1635 |  Discriminator   |      0.57974       |    0.72583     | 0.44227 | 0.87300 |      0.38375       |     0.38487      |
|  1636 |  Discriminator   |      0.58084       |    0.73131     | 0.44494 | 0.86679 |      0.38308       |     0.38467      |
|  1637 |  Discriminator   |      0.57896       |    0.73305     | 0.44316 | 0.84725 |      0.38403       |     0.38543      |
|  1638 |  Discriminator   |      0.57772       |    0.72988     | 0.43073 | 0.84813 |      0.38512       |     0.38429      |
|  1639 |  Discriminator   |      0.57939       |    0.73175     | 0.45204 | 0.86590 |      0.38382       |     0.38481      |
|  1640 |  Discriminator   |      0.57756       |    0.72900     | 0.44316 | 0.86767 |      0.38561       |     0.38436      |
|  1641 |  Discriminator   |      0.57938       |    0.73104     | 0.46892 | 0.87034 |      0.38059       |     0.38439      |
|  1642 |  Discriminator   |      0.57892       |    0.73654     | 0.43872 | 0.85613 |      0.38468       |     0.38430      |
|  1643 |  Discriminator   |      0.58060       |    0.73614     | 0.44938 | 0.88011 |      0.38341       |     0.38394      |
|  1644 |  Discriminator   |      0.57420       |    0.73456     | 0.43694 | 0.85879 |      0.38490       |     0.38491      |
|  1645 |  Discriminator   |      0.58096       |    0.73298     | 0.43428 | 0.85879 |      0.38754       |     0.38472      |
|  1646 |  Discriminator   |      0.57561       |    0.73643     | 0.43073 | 0.88011 |      0.38657       |     0.38671      |
|  1647 |  Discriminator   |      0.57302       |    0.73980     | 0.44139 | 0.88277 |      0.38554       |     0.38587      |
|  1648 |  Discriminator   |      0.56962       |    0.74133     | 0.43073 | 0.86590 |      0.38507       |     0.38452      |
|  1649 |  Discriminator   |      0.57259       |    0.73488     | 0.42362 | 0.86590 |      0.38800       |     0.38512      |
|  1650 |  Discriminator   |      0.57554       |    0.73933     | 0.43694 | 0.88366 |      0.38612       |     0.38465      |
|  1651 |  Discriminator   |      0.57266       |    0.73503     | 0.41741 | 0.86234 |      0.38498       |     0.38475      |
|  1652 |  Discriminator   |      0.57376       |    0.73721     | 0.43428 | 0.86323 |      0.37857       |     0.38410      |
|  1653 |  Discriminator   |      0.57216       |    0.74245     | 0.42718 | 0.87389 |      0.38201       |     0.38340      |
|  1654 |  Discriminator   |      0.56885       |    0.74097     | 0.42984 | 0.87300 |      0.38536       |     0.38391      |
|  1655 |  Discriminator   |      0.57087       |    0.73902     | 0.43606 | 0.88188 |      0.38540       |     0.38563      |
|  1656 |  Discriminator   |      0.57074       |    0.74494     | 0.42984 | 0.85790 |      0.38380       |     0.38560      |
|  1657 |  Discriminator   |      0.56910       |    0.74137     | 0.45115 | 0.86767 |      0.38133       |     0.38572      |
|  1658 |  Discriminator   |      0.56943       |    0.74024     | 0.41652 | 0.87123 |      0.38170       |     0.38492      |
|  1659 |  Discriminator   |      0.57000       |    0.74892     | 0.41297 | 0.87211 |      0.38507       |     0.38565      |
|  1660 |  Discriminator   |      0.57186       |    0.74348     | 0.41030 | 0.87211 |      0.38469       |     0.38666      |
|  1661 |  Discriminator   |      0.56785       |    0.74566     | 0.42274 | 0.85879 |      0.37983       |     0.38376      |
|  1662 |  Discriminator   |      0.56924       |    0.74610     | 0.41918 | 0.87123 |      0.38093       |     0.38532      |
|  1663 |  Discriminator   |      0.56604       |    0.74795     | 0.41385 | 0.85968 |      0.38594       |     0.38511      |
|  1664 |  Discriminator   |      0.56933       |    0.74457     | 0.43694 | 0.87567 |      0.38189       |     0.38558      |
|  1665 |  Discriminator   |      0.57343       |    0.74605     | 0.42007 | 0.87389 |      0.38084       |     0.38396      |
|  1666 |  Discriminator   |      0.56821       |    0.74837     | 0.40320 | 0.87478 |      0.38333       |     0.38503      |
|  1667 |  Discriminator   |      0.56695       |    0.75299     | 0.41563 | 0.86945 |      0.38771       |     0.38508      |
|  1668 |  Discriminator   |      0.56591       |    0.74748     | 0.41563 | 0.87123 |      0.38490       |     0.38559      |
|  1669 |  Discriminator   |      0.56482       |    0.75288     | 0.41474 | 0.87655 |      0.38616       |     0.38443      |
|  1670 |  Discriminator   |      0.56606       |    0.75371     | 0.41297 | 0.86412 |      0.38695       |     0.38433      |
|  1671 |  Discriminator   |      0.56192       |    0.75647     | 0.41474 | 0.87567 |      0.38175       |     0.38467      |
|  1672 |  Discriminator   |      0.56074       |    0.75386     | 0.38721 | 0.86234 |      0.37736       |     0.38444      |
|  1673 |  Discriminator   |      0.56334       |    0.75511     | 0.39876 | 0.86767 |      0.38332       |     0.38431      |
|  1674 |  Discriminator   |      0.56196       |    0.75046     | 0.40409 | 0.86856 |      0.38597       |     0.38620      |
|  1675 |  Discriminator   |      0.56581       |    0.75049     | 0.40142 | 0.88632 |      0.38424       |     0.38408      |
|  1676 |  Discriminator   |      0.56641       |    0.75148     | 0.39698 | 0.87211 |      0.38540       |     0.38495      |
|  1677 |  Discriminator   |      0.56668       |    0.74864     | 0.41119 | 0.88366 |      0.38992       |     0.38648      |
|  1678 |  Discriminator   |      0.56282       |    0.75863     | 0.40320 | 0.85524 |      0.38571       |     0.38568      |
|  1679 |  Discriminator   |      0.56067       |    0.75837     | 0.40497 | 0.86679 |      0.38076       |     0.38386      |
|  1680 |  Discriminator   |      0.56147       |    0.75284     | 0.39964 | 0.87300 |      0.38258       |     0.38542      |
|  1681 |  Discriminator   |      0.56004       |    0.75272     | 0.38988 | 0.86767 |      0.38811       |     0.38487      |
|  1682 |  Discriminator   |      0.55943       |    0.76285     | 0.38632 | 0.88188 |      0.38184       |     0.38455      |
|  1683 |  Discriminator   |      0.56329       |    0.76537     | 0.39698 | 0.87034 |      0.38528       |     0.38539      |
|  1684 |  Discriminator   |      0.56058       |    0.75880     | 0.40409 | 0.88188 |      0.38532       |     0.38495      |
|  1685 |  Discriminator   |      0.55925       |    0.76451     | 0.38721 | 0.88632 |      0.38414       |     0.38588      |
|  1686 |  Discriminator   |      0.55891       |    0.76260     | 0.39520 | 0.87123 |      0.38735       |     0.38545      |
|  1687 |  Discriminator   |      0.55584       |    0.76503     | 0.39254 | 0.89432 |      0.39031       |     0.38529      |
|  1688 |  Discriminator   |      0.55717       |    0.76199     | 0.39076 | 0.88188 |      0.38716       |     0.38427      |
|  1689 |  Discriminator   |      0.55895       |    0.76492     | 0.38721 | 0.87922 |      0.38778       |     0.38594      |
|  1690 |  Discriminator   |      0.55787       |    0.76663     | 0.37833 | 0.87034 |      0.38481       |     0.38514      |
|  1691 |  Discriminator   |      0.55924       |    0.76076     | 0.37655 | 0.89076 |      0.38297       |     0.38418      |
|  1692 |  Discriminator   |      0.55718       |    0.76395     | 0.39343 | 0.87655 |      0.38138       |     0.38521      |
|  1693 |  Discriminator   |      0.55687       |    0.76858     | 0.37833 | 0.87922 |      0.38023       |     0.38427      |
|  1694 |  Discriminator   |      0.55986       |    0.76376     | 0.38632 | 0.89076 |      0.38542       |     0.38583      |
|  1695 |  Discriminator   |      0.55375       |    0.76606     | 0.39876 | 0.88099 |      0.38198       |     0.38549      |
|  1696 |  Discriminator   |      0.55680       |    0.76113     | 0.38899 | 0.87300 |      0.38276       |     0.38460      |
|  1697 |  Discriminator   |      0.55585       |    0.77020     | 0.39343 | 0.86412 |      0.38676       |     0.38599      |
|  1698 |  Discriminator   |      0.55085       |    0.76145     | 0.37744 | 0.87300 |      0.38822       |     0.38459      |
|  1699 |  Discriminator   |      0.55524       |    0.77245     | 0.39698 | 0.88099 |      0.38481       |     0.38472      |
|  1700 |  Discriminator   |      0.55020       |    0.77068     | 0.36945 | 0.89254 |      0.38710       |     0.38500      |
|  1701 |  Discriminator   |      0.55643       |    0.77108     | 0.38899 | 0.88810 |      0.39127       |     0.38592      |
|  1702 |  Discriminator   |      0.55223       |    0.76939     | 0.38721 | 0.87300 |      0.38570       |     0.38487      |
|  1703 |  Discriminator   |      0.55267       |    0.76530     | 0.37478 | 0.89609 |      0.38429       |     0.38479      |
|  1704 |  Discriminator   |      0.55181       |    0.77359     | 0.38011 | 0.88366 |      0.37886       |     0.38428      |
|  1705 |  Discriminator   |      0.54839       |    0.77893     | 0.38721 | 0.88988 |      0.38890       |     0.38480      |
|  1706 |  Discriminator   |      0.55045       |    0.76544     | 0.36057 | 0.88721 |      0.38454       |     0.38553      |
|  1707 |  Discriminator   |      0.55047       |    0.77252     | 0.35879 | 0.87833 |      0.38465       |     0.38471      |
|  1708 |  Discriminator   |      0.55216       |    0.77283     | 0.38188 | 0.86501 |      0.38748       |     0.38603      |
|  1709 |  Discriminator   |      0.54853       |    0.77138     | 0.36412 | 0.86501 |      0.38760       |     0.38489      |
|  1710 |  Discriminator   |      0.55241       |    0.77556     | 0.37744 | 0.87034 |      0.38712       |     0.38456      |
|  1711 |  Discriminator   |      0.54690       |    0.77142     | 0.38455 | 0.88721 |      0.38529       |     0.38425      |
|  1712 |  Discriminator   |      0.54977       |    0.77849     | 0.36767 | 0.88544 |      0.38230       |     0.38428      |
|  1713 |  Discriminator   |      0.54896       |    0.77034     | 0.36234 | 0.88011 |      0.38136       |     0.38449      |
|  1714 |  Discriminator   |      0.54856       |    0.77169     | 0.36767 | 0.88455 |      0.38568       |     0.38420      |
|  1715 |  Discriminator   |      0.54722       |    0.77934     | 0.37922 | 0.87123 |      0.38526       |     0.38423      |
|  1716 |  Discriminator   |      0.54487       |    0.78443     | 0.36323 | 0.87922 |      0.38293       |     0.38549      |
|  1717 |  Discriminator   |      0.54510       |    0.77925     | 0.37744 | 0.89876 |      0.38842       |     0.38455      |
|  1718 |  Discriminator   |      0.54853       |    0.77694     | 0.36945 | 0.88988 |      0.38461       |     0.38529      |
|  1719 |  Discriminator   |      0.54418       |    0.78278     | 0.36590 | 0.89165 |      0.38657       |     0.38437      |
|  1720 |  Discriminator   |      0.54659       |    0.78509     | 0.36679 | 0.89343 |      0.38396       |     0.38515      |
|  1721 |  Discriminator   |      0.54533       |    0.78570     | 0.36234 | 0.87123 |      0.38670       |     0.38592      |
|  1722 |  Discriminator   |      0.54654       |    0.77480     | 0.35435 | 0.89165 |      0.38748       |     0.38611      |
|  1723 |  Discriminator   |      0.54693       |    0.78452     | 0.35258 | 0.87744 |      0.38263       |     0.38546      |
|  1724 |  Discriminator   |      0.54681       |    0.78443     | 0.35346 | 0.89343 |      0.38201       |     0.38576      |
|  1725 |  Discriminator   |      0.54752       |    0.78797     | 0.34458 | 0.87567 |      0.38698       |     0.38611      |
|  1726 |  Discriminator   |      0.54545       |    0.78854     | 0.35879 | 0.86679 |      0.38065       |     0.38570      |
|  1727 |  Discriminator   |      0.54303       |    0.78589     | 0.34458 | 0.88899 |      0.38259       |     0.38467      |
|  1728 |  Discriminator   |      0.54347       |    0.78345     | 0.34192 | 0.86767 |      0.38366       |     0.38619      |
|  1729 |  Discriminator   |      0.54525       |    0.78657     | 0.37211 | 0.86323 |      0.38632       |     0.38574      |
|  1730 |  Discriminator   |      0.54414       |    0.78939     | 0.36057 | 0.89698 |      0.38693       |     0.38379      |
|  1731 |  Discriminator   |      0.54077       |    0.79113     | 0.35790 | 0.88455 |      0.38350       |     0.38410      |
|  1732 |  Discriminator   |      0.54078       |    0.78844     | 0.32948 | 0.88277 |      0.38842       |     0.38603      |
|  1733 |  Discriminator   |      0.54376       |    0.78905     | 0.34458 | 0.86767 |      0.37871       |     0.38443      |
|  1734 |  Discriminator   |      0.54276       |    0.78639     | 0.34725 | 0.88899 |      0.38579       |     0.38379      |
|  1735 |  Discriminator   |      0.54202       |    0.79548     | 0.31972 | 0.89165 |      0.38207       |     0.38493      |
|  1736 |  Discriminator   |      0.54242       |    0.78362     | 0.34281 | 0.89609 |      0.38326       |     0.38427      |
|  1737 |  Discriminator   |      0.53880       |    0.79437     | 0.35790 | 0.88277 |      0.38318       |     0.38527      |
|  1738 |  Discriminator   |      0.53876       |    0.78856     | 0.34991 | 0.87300 |      0.38536       |     0.38313      |
|  1739 |  Discriminator   |      0.53631       |    0.78838     | 0.33925 | 0.89787 |      0.38543       |     0.38470      |
|  1740 |  Discriminator   |      0.53601       |    0.79293     | 0.35346 | 0.89254 |      0.38381       |     0.38670      |
|  1741 |  Discriminator   |      0.53938       |    0.79585     | 0.34014 | 0.90764 |      0.38650       |     0.38459      |
|  1742 |  Discriminator   |      0.53793       |    0.79924     | 0.33570 | 0.88721 |      0.38590       |     0.38488      |
|  1743 |  Discriminator   |      0.54000       |    0.79356     | 0.35346 | 0.87744 |      0.38695       |     0.38509      |
|  1744 |  Discriminator   |      0.53689       |    0.79516     | 0.34725 | 0.90231 |      0.38311       |     0.38497      |
|  1745 |  Discriminator   |      0.53901       |    0.80047     | 0.33925 | 0.89876 |      0.38037       |     0.38297      |
|  1746 |  Discriminator   |      0.53593       |    0.79935     | 0.32948 | 0.86501 |      0.38616       |     0.38582      |
|  1747 |  Discriminator   |      0.53618       |    0.79056     | 0.34192 | 0.88188 |      0.38627       |     0.38485      |
|  1748 |  Discriminator   |      0.53592       |    0.79605     | 0.33837 | 0.88099 |      0.38410       |     0.38578      |
|  1749 |  Discriminator   |      0.53725       |    0.79831     | 0.33837 | 0.88011 |      0.38727       |     0.38490      |
|  1750 |  Discriminator   |      0.53611       |    0.80291     | 0.34192 | 0.88988 |      0.39280       |     0.38665      |
|  1751 |  Discriminator   |      0.53352       |    0.80030     | 0.32060 | 0.90142 |      0.38731       |     0.38541      |
|  1752 |  Discriminator   |      0.53644       |    0.80181     | 0.35080 | 0.90053 |      0.38717       |     0.38593      |
|  1753 |  Discriminator   |      0.53303       |    0.80467     | 0.31616 | 0.90231 |      0.38167       |     0.38544      |
|  1754 |  Discriminator   |      0.53621       |    0.79935     | 0.33748 | 0.89432 |      0.39015       |     0.38543      |
|  1755 |  Discriminator   |      0.53237       |    0.79599     | 0.33393 | 0.89432 |      0.38183       |     0.38362      |
|  1756 |  Discriminator   |      0.53347       |    0.80041     | 0.32504 | 0.90586 |      0.38751       |     0.38471      |
|  1757 |  Discriminator   |      0.53457       |    0.79619     | 0.32860 | 0.87655 |      0.38661       |     0.38441      |
|  1758 |  Discriminator   |      0.53283       |    0.80502     | 0.33837 | 0.88188 |      0.38532       |     0.38464      |
|  1759 |  Discriminator   |      0.53149       |    0.80249     | 0.33037 | 0.88277 |      0.38667       |     0.38586      |
|  1760 |  Discriminator   |      0.53020       |    0.80731     | 0.32593 | 0.89787 |      0.38686       |     0.38473      |
|  1761 |  Discriminator   |      0.52806       |    0.80779     | 0.31616 | 0.89787 |      0.38147       |     0.38426      |
|  1762 |  Discriminator   |      0.53180       |    0.80740     | 0.33393 | 0.88632 |      0.38721       |     0.38483      |
|  1763 |  Discriminator   |      0.52833       |    0.80952     | 0.33659 | 0.89432 |      0.38488       |     0.38464      |
|  1764 |  Discriminator   |      0.52920       |    0.80827     | 0.31705 | 0.89254 |      0.38738       |     0.38452      |
|  1765 |  Discriminator   |      0.53050       |    0.81123     | 0.33037 | 0.89165 |      0.38777       |     0.38409      |
|  1766 |  Discriminator   |      0.52699       |    0.80504     | 0.31616 | 0.88099 |      0.38398       |     0.38505      |
|  1767 |  Discriminator   |      0.52879       |    0.80770     | 0.31705 | 0.89165 |      0.38727       |     0.38616      |
|  1768 |  Discriminator   |      0.52683       |    0.80790     | 0.33393 | 0.88544 |      0.38694       |     0.38547      |
|  1769 |  Discriminator   |      0.52879       |    0.81234     | 0.32771 | 0.89254 |      0.38524       |     0.38473      |
|  1770 |  Discriminator   |      0.53097       |    0.80955     | 0.31883 | 0.90142 |      0.38374       |     0.38379      |
|  1771 |  Discriminator   |      0.52755       |    0.81188     | 0.33304 | 0.88455 |      0.38414       |     0.38591      |
|  1772 |  Discriminator   |      0.52619       |    0.81185     | 0.31439 | 0.89076 |      0.38859       |     0.38590      |
|  1773 |  Discriminator   |      0.52410       |    0.80716     | 0.33570 | 0.90142 |      0.38371       |     0.38556      |
|  1774 |  Discriminator   |      0.52531       |    0.80739     | 0.31883 | 0.90764 |      0.38526       |     0.38411      |
|  1775 |  Discriminator   |      0.52447       |    0.81299     | 0.31172 | 0.89076 |      0.38244       |     0.38534      |
|  1776 |  Discriminator   |      0.51845       |    0.80943     | 0.32860 | 0.91119 |      0.38470       |     0.38585      |
|  1777 |  Discriminator   |      0.52667       |    0.81993     | 0.32238 | 0.88810 |      0.39031       |     0.38546      |
|  1778 |  Discriminator   |      0.52635       |    0.81234     | 0.29751 | 0.88632 |      0.38338       |     0.38511      |
|  1779 |  Discriminator   |      0.52439       |    0.81185     | 0.33037 | 0.88544 |      0.38382       |     0.38517      |
|  1780 |  Discriminator   |      0.52312       |    0.81941     | 0.31439 | 0.89609 |      0.38392       |     0.38496      |
|  1781 |  Discriminator   |      0.52216       |    0.80902     | 0.31972 | 0.88455 |      0.38526       |     0.38367      |
|  1782 |  Discriminator   |      0.52426       |    0.81870     | 0.29929 | 0.90853 |      0.38081       |     0.38377      |
|  1783 |  Discriminator   |      0.52403       |    0.81944     | 0.30817 | 0.88988 |      0.38478       |     0.38579      |
|  1784 |  Discriminator   |      0.52169       |    0.81344     | 0.30639 | 0.89254 |      0.38074       |     0.38684      |
|  1785 |  Discriminator   |      0.52313       |    0.81337     | 0.30906 | 0.90941 |      0.38461       |     0.38513      |
|  1786 |  Discriminator   |      0.52282       |    0.81732     | 0.32593 | 0.88544 |      0.38657       |     0.38457      |
|  1787 |  Discriminator   |      0.51933       |    0.81426     | 0.29840 | 0.88455 |      0.37962       |     0.38565      |
|  1788 |  Discriminator   |      0.52271       |    0.82154     | 0.31528 | 0.89698 |      0.38508       |     0.38381      |
|  1789 |  Discriminator   |      0.51990       |    0.81952     | 0.29929 | 0.89343 |      0.38273       |     0.38416      |
|  1790 |  Discriminator   |      0.52028       |    0.81439     | 0.32238 | 0.90675 |      0.38141       |     0.38440      |
|  1791 |  Discriminator   |      0.51809       |    0.82209     | 0.30728 | 0.87744 |      0.38024       |     0.38501      |
|  1792 |  Discriminator   |      0.52103       |    0.81590     | 0.30639 | 0.90053 |      0.39101       |     0.38589      |
|  1793 |  Discriminator   |      0.52255       |    0.82301     | 0.31083 | 0.89432 |      0.38531       |     0.38502      |
|  1794 |  Discriminator   |      0.52249       |    0.82240     | 0.30906 | 0.89698 |      0.38779       |     0.38436      |
|  1795 |  Discriminator   |      0.52181       |    0.82812     | 0.30373 | 0.88721 |      0.38654       |     0.38532      |
|  1796 |  Discriminator   |      0.51823       |    0.82032     | 0.28508 | 0.91119 |      0.38023       |     0.38443      |
|  1797 |  Discriminator   |      0.51774       |    0.82318     | 0.27709 | 0.90497 |      0.38579       |     0.38573      |
|  1798 |  Discriminator   |      0.51829       |    0.82610     | 0.30284 | 0.90586 |      0.38938       |     0.38549      |
|  1799 |  Discriminator   |      0.52411       |    0.82712     | 0.29574 | 0.88721 |      0.39086       |     0.38428      |
|  1800 |  Discriminator   |      0.51651       |    0.82928     | 0.31350 | 0.90941 |      0.37996       |     0.38518      |
|  1801 |  Discriminator   |      0.51823       |    0.82344     | 0.29307 | 0.90320 |      0.38891       |     0.38564      |
|  1802 |  Discriminator   |      0.51753       |    0.82373     | 0.28952 | 0.89520 |      0.38549       |     0.38755      |
|  1803 |  Discriminator   |      0.51783       |    0.83281     | 0.29130 | 0.90675 |      0.38606       |     0.38578      |
|  1804 |  Discriminator   |      0.51978       |    0.82887     | 0.29751 | 0.88188 |      0.38437       |     0.38476      |
|  1805 |  Discriminator   |      0.51597       |    0.82912     | 0.30373 | 0.89698 |      0.38781       |     0.38496      |
|  1806 |  Discriminator   |      0.51974       |    0.83762     | 0.28330 | 0.90320 |      0.38369       |     0.38401      |
|  1807 |  Discriminator   |      0.51907       |    0.83819     | 0.29307 | 0.89165 |      0.38604       |     0.38428      |
|  1808 |  Discriminator   |      0.51615       |    0.83249     | 0.28419 | 0.90586 |      0.39238       |     0.38493      |
|  1809 |  Discriminator   |      0.51468       |    0.83291     | 0.28952 | 0.90941 |      0.38659       |     0.38386      |
|  1810 |  Discriminator   |      0.51853       |    0.83209     | 0.29840 | 0.90586 |      0.38444       |     0.38477      |
|  1811 |  Discriminator   |      0.51441       |    0.83182     | 0.29130 | 0.90409 |      0.38522       |     0.38508      |
|  1812 |  Discriminator   |      0.51292       |    0.82757     | 0.27531 | 0.88632 |      0.38388       |     0.38522      |
|  1813 |  Discriminator   |      0.51215       |    0.83273     | 0.31705 | 0.90142 |      0.38468       |     0.38448      |
|  1814 |  Discriminator   |      0.51402       |    0.83491     | 0.28153 | 0.90497 |      0.38396       |     0.38446      |
|  1815 |  Discriminator   |      0.51232       |    0.83660     | 0.28330 | 0.91119 |      0.38810       |     0.38482      |
|  1816 |  Discriminator   |      0.51839       |    0.83150     | 0.28508 | 0.89876 |      0.38706       |     0.38608      |
|  1817 |  Discriminator   |      0.51321       |    0.83521     | 0.30195 | 0.89520 |      0.38455       |     0.38647      |
|  1818 |  Discriminator   |      0.51238       |    0.83354     | 0.27176 | 0.88810 |      0.38142       |     0.38463      |
|  1819 |  Discriminator   |      0.51078       |    0.83978     | 0.28419 | 0.90675 |      0.38606       |     0.38459      |
|  1820 |  Discriminator   |      0.50905       |    0.83654     | 0.29663 | 0.91385 |      0.38310       |     0.38545      |
|  1821 |  Discriminator   |      0.51310       |    0.84055     | 0.28153 | 0.89254 |      0.38471       |     0.38473      |
|  1822 |  Discriminator   |      0.50947       |    0.84137     | 0.26288 | 0.90053 |      0.38457       |     0.38544      |
|  1823 |  Discriminator   |      0.51233       |    0.84247     | 0.28952 | 0.89520 |      0.38437       |     0.38449      |
|  1824 |  Discriminator   |      0.50728       |    0.83467     | 0.27353 | 0.90853 |      0.38191       |     0.38404      |
|  1825 |  Discriminator   |      0.50725       |    0.83811     | 0.27442 | 0.91030 |      0.38417       |     0.38559      |
|  1826 |  Discriminator   |      0.50531       |    0.84428     | 0.28242 | 0.90586 |      0.38708       |     0.38603      |
|  1827 |  Discriminator   |      0.50818       |    0.84491     | 0.29130 | 0.89876 |      0.38114       |     0.38412      |
|  1828 |  Discriminator   |      0.50736       |    0.84361     | 0.27442 | 0.91119 |      0.38250       |     0.38410      |
|  1829 |  Discriminator   |      0.50645       |    0.83701     | 0.26288 | 0.89609 |      0.38449       |     0.38465      |
|  1830 |  Discriminator   |      0.51326       |    0.84917     | 0.27442 | 0.91297 |      0.38244       |     0.38575      |
|  1831 |  Discriminator   |      0.50599       |    0.84562     | 0.27975 | 0.90320 |      0.38457       |     0.38462      |
|  1832 |  Discriminator   |      0.50504       |    0.84337     | 0.27176 | 0.91563 |      0.38694       |     0.38390      |
|  1833 |  Discriminator   |      0.50865       |    0.84290     | 0.27886 | 0.90675 |      0.38797       |     0.38529      |
|  1834 |  Discriminator   |      0.50724       |    0.84617     | 0.26821 | 0.91563 |      0.38520       |     0.38649      |
|  1835 |  Discriminator   |      0.50781       |    0.84611     | 0.25133 | 0.89076 |      0.38572       |     0.38484      |
|  1836 |  Discriminator   |      0.51044       |    0.84961     | 0.27798 | 0.91030 |      0.38165       |     0.38490      |
|  1837 |  Discriminator   |      0.50443       |    0.84772     | 0.27087 | 0.90764 |      0.38814       |     0.38645      |
|  1838 |  Discriminator   |      0.50812       |    0.84984     | 0.28419 | 0.91563 |      0.38933       |     0.38410      |
|  1839 |  Discriminator   |      0.50546       |    0.85270     | 0.27886 | 0.90941 |      0.38969       |     0.38589      |
|  1840 |  Discriminator   |      0.50561       |    0.85389     | 0.28153 | 0.90497 |      0.39151       |     0.38498      |
|  1841 |  Discriminator   |      0.50356       |    0.85028     | 0.27975 | 0.88988 |      0.38566       |     0.38451      |
|  1842 |  Discriminator   |      0.50467       |    0.86005     | 0.24689 | 0.91119 |      0.38515       |     0.38410      |
|  1843 |  Discriminator   |      0.50315       |    0.85008     | 0.27353 | 0.90497 |      0.38481       |     0.38541      |
|  1844 |  Discriminator   |      0.50441       |    0.85637     | 0.26554 | 0.91030 |      0.38666       |     0.38499      |
|  1845 |  Discriminator   |      0.50059       |    0.85217     | 0.26732 | 0.91297 |      0.38474       |     0.38465      |
|  1846 |  Discriminator   |      0.50121       |    0.85194     | 0.27442 | 0.91030 |      0.38378       |     0.38369      |
