+-------+------------------+--------------------+----------------+---------+---------+--------------------+------------------+
| Epoch | Machine Training | Discriminator Loss | Generator Loss |   FPR   |  Recall | Median Wasserstein | Mean Wasserstein |
|   80  |    Generator     |      0.66526       |    0.79172     | 0.03846 | 0.11538 |      0.37973       |     0.37350      |
|   81  |  Discriminator   |      0.68209       |    0.80303     | 0.07692 | 0.07692 |      0.47341       |     0.47382      |
|   82  |  Discriminator   |      0.68464       |    0.80607     | 0.00000 | 0.15385 |      0.47997       |     0.47784      |
|   83  |  Discriminator   |      0.67938       |    0.81636     | 0.00000 | 0.07692 |      0.38655       |     0.40251      |
|   84  |  Discriminator   |      0.67537       |    0.85477     | 0.11538 | 0.23077 |      0.51278       |     0.49146      |
|   85  |  Discriminator   |      0.66480       |    0.84917     | 0.00000 | 0.15385 |      0.40823       |     0.38163      |
|   86  |    Generator     |      0.66480       |    0.83636     | 0.11538 | 0.11538 |      0.38346       |     0.41947      |
|   87  |    Generator     |      0.66480       |    0.79323     | 0.11538 | 0.07692 |      0.40517       |     0.42505      |
|   88  |  Discriminator   |      0.68489       |    0.81366     | 0.11538 | 0.11538 |      0.29122       |     0.34918      |
|   89  |  Discriminator   |      0.68998       |    0.80579     | 0.03846 | 0.19231 |      0.49444       |     0.48231      |
|   90  |  Discriminator   |      0.67955       |    0.81293     | 0.11538 | 0.03846 |      0.28526       |     0.33501      |
|   91  |  Discriminator   |      0.68536       |    0.84576     | 0.00000 | 0.07692 |      0.33969       |     0.35206      |
|   92  |  Discriminator   |      0.66476       |    0.83881     | 0.11538 | 0.30769 |      0.46213       |     0.47485      |
|   93  |    Generator     |      0.66476       |    0.82269     | 0.07692 | 0.15385 |      0.44217       |     0.45136      |
|   94  |    Generator     |      0.66476       |    0.79730     | 0.07692 | 0.23077 |      0.38111       |     0.38426      |
|   95  |  Discriminator   |      0.68367       |    0.79682     | 0.11538 | 0.15385 |      0.40299       |     0.41892      |
|   96  |  Discriminator   |      0.68151       |    0.79585     | 0.15385 | 0.26923 |      0.49771       |     0.52998      |
|   97  |  Discriminator   |      0.66206       |    0.80884     | 0.15385 | 0.38462 |      0.46040       |     0.46656      |
|   98  |  Discriminator   |      0.67571       |    0.83872     | 0.07692 | 0.30769 |      0.37008       |     0.37795      |
|   99  |  Discriminator   |      0.67182       |    0.83163     | 0.00000 | 0.19231 |      0.40300       |     0.43631      |
|  100  |    Generator     |      0.67182       |    0.79743     | 0.11538 | 0.26923 |      0.47938       |     0.46740      |
|  101  |    Generator     |      0.67182       |    0.77649     | 0.19231 | 0.34615 |      0.33226       |     0.33667      |
|  102  |  Discriminator   |      0.68378       |    0.79543     | 0.19231 | 0.38462 |      0.33204       |     0.33885      |
|  103  |  Discriminator   |      0.67083       |    0.80541     | 0.15385 | 0.23077 |      0.37566       |     0.45183      |
|  104  |  Discriminator   |      0.67872       |    0.81428     | 0.00000 | 0.23077 |      0.39183       |     0.41329      |
|  105  |  Discriminator   |      0.66073       |    0.81702     | 0.03846 | 0.23077 |      0.49932       |     0.45670      |
|  106  |  Discriminator   |      0.66683       |    0.82967     | 0.07692 | 0.34615 |      0.41555       |     0.40488      |
|  107  |    Generator     |      0.66683       |    0.79556     | 0.15385 | 0.57692 |      0.39772       |     0.39943      |
|  108  |    Generator     |      0.66683       |    0.78731     | 0.15385 | 0.34615 |      0.38876       |     0.38572      |
|  109  |  Discriminator   |      0.68196       |    0.80382     | 0.23077 | 0.26923 |      0.32261       |     0.32340      |
|  110  |  Discriminator   |      0.64177       |    0.79784     | 0.15385 | 0.23077 |      0.47502       |     0.47895      |
|  111  |  Discriminator   |      0.66288       |    0.82425     | 0.07692 | 0.30769 |      0.40148       |     0.38794      |
|  112  |  Discriminator   |      0.64186       |    0.81260     | 0.03846 | 0.42308 |      0.44204       |     0.44043      |
|  113  |  Discriminator   |      0.64182       |    0.80113     | 0.07692 | 0.50000 |      0.34782       |     0.38957      |
|  114  |    Generator     |      0.64182       |    0.78911     | 0.19231 | 0.50000 |      0.44940       |     0.44863      |
|  115  |    Generator     |      0.64182       |    0.78491     | 0.19231 | 0.38462 |      0.44702       |     0.45981      |
|  116  |  Discriminator   |      0.65373       |    0.77312     | 0.19231 | 0.53846 |      0.34469       |     0.38558      |
|  117  |  Discriminator   |      0.65017       |    0.77760     | 0.23077 | 0.42308 |      0.34874       |     0.37213      |
|  118  |  Discriminator   |      0.66108       |    0.79712     | 0.07692 | 0.34615 |      0.35246       |     0.33889      |
|  119  |  Discriminator   |      0.63995       |    0.80201     | 0.15385 | 0.50000 |      0.34172       |     0.39893      |
|  120  |  Discriminator   |      0.62116       |    0.82939     | 0.15385 | 0.34615 |      0.42840       |     0.41985      |
|  121  |    Generator     |      0.62116       |    0.79476     | 0.11538 | 0.53846 |      0.39489       |     0.39680      |
|  122  |    Generator     |      0.62116       |    0.74479     | 0.38462 | 0.23077 |      0.38543       |     0.36694      |
|  123  |  Discriminator   |      0.66620       |    0.78480     | 0.19231 | 0.30769 |      0.33045       |     0.34078      |
|  124  |  Discriminator   |      0.62986       |    0.76705     | 0.34615 | 0.50000 |      0.43633       |     0.44192      |
|  125  |  Discriminator   |      0.64149       |    0.77487     | 0.15385 | 0.38462 |      0.35232       |     0.36942      |
|  126  |  Discriminator   |      0.61582       |    0.80100     | 0.11538 | 0.61538 |      0.43273       |     0.51461      |
|  127  |  Discriminator   |      0.64891       |    0.78637     | 0.19231 | 0.38462 |      0.28517       |     0.30944      |
|  128  |    Generator     |      0.64891       |    0.77320     | 0.34615 | 0.57692 |      0.40708       |     0.40833      |
|  129  |    Generator     |      0.64891       |    0.76124     | 0.38462 | 0.34615 |      0.34790       |     0.34851      |
|  130  |  Discriminator   |      0.65922       |    0.73099     | 0.26923 | 0.53846 |      0.42124       |     0.41901      |
|  131  |  Discriminator   |      0.63762       |    0.76808     | 0.19231 | 0.53846 |      0.47577       |     0.47453      |
|  132  |  Discriminator   |      0.65500       |    0.81275     | 0.19231 | 0.53846 |      0.30620       |     0.32061      |
|  133  |  Discriminator   |      0.64059       |    0.78145     | 0.23077 | 0.53846 |      0.30742       |     0.34463      |
|  134  |  Discriminator   |      0.60688       |    0.81584     | 0.23077 | 0.65385 |      0.45170       |     0.45374      |
|  135  |    Generator     |      0.60688       |    0.77060     | 0.42308 | 0.53846 |      0.37031       |     0.36423      |
|  136  |    Generator     |      0.60688       |    0.72300     | 0.42308 | 0.65385 |      0.26284       |     0.28154      |
|  137  |  Discriminator   |      0.64753       |    0.71673     | 0.46154 | 0.65385 |      0.39831       |     0.37660      |
|  138  |  Discriminator   |      0.64170       |    0.75377     | 0.26923 | 0.65385 |      0.49342       |     0.45874      |
|  139  |  Discriminator   |      0.62518       |    0.79177     | 0.19231 | 0.65385 |      0.41121       |     0.42492      |
|  140  |  Discriminator   |      0.63418       |    0.80683     | 0.23077 | 0.61538 |      0.44264       |     0.46829      |
|  141  |  Discriminator   |      0.61082       |    0.80065     | 0.30769 | 0.57692 |      0.48987       |     0.47871      |
|  142  |    Generator     |      0.61082       |    0.73508     | 0.38462 | 0.69231 |      0.33847       |     0.36591      |
|  143  |    Generator     |      0.61082       |    0.70899     | 0.46154 | 0.57692 |      0.38316       |     0.36425      |
|  144  |  Discriminator   |      0.66143       |    0.73891     | 0.42308 | 0.61538 |      0.45581       |     0.41272      |
|  145  |  Discriminator   |      0.59708       |    0.79294     | 0.30769 | 0.69231 |      0.32820       |     0.37363      |
|  146  |  Discriminator   |      0.65002       |    0.78132     | 0.23077 | 0.53846 |      0.27959       |     0.30108      |
|  147  |  Discriminator   |      0.63343       |    0.81736     | 0.23077 | 0.53846 |      0.34837       |     0.37065      |
|  148  |  Discriminator   |      0.62322       |    0.87406     | 0.11538 | 0.34615 |      0.30033       |     0.32154      |
|  149  |    Generator     |      0.62322       |    0.78924     | 0.19231 | 0.80769 |      0.36306       |     0.37676      |
|  150  |    Generator     |      0.62322       |    0.71107     | 0.46154 | 0.61538 |      0.46655       |     0.45257      |
|  151  |  Discriminator   |      0.62606       |    0.73361     | 0.23077 | 0.50000 |      0.39810       |     0.40630      |
|  152  |  Discriminator   |      0.61901       |    0.79613     | 0.30769 | 0.61538 |      0.37892       |     0.37341      |
|  153  |  Discriminator   |      0.60248       |    0.85734     | 0.26923 | 0.61538 |      0.40013       |     0.41978      |
|  154  |  Discriminator   |      0.62555       |    0.87320     | 0.11538 | 0.50000 |      0.39423       |     0.38255      |
|  155  |  Discriminator   |      0.61445       |    0.90192     | 0.15385 | 0.38462 |      0.35515       |     0.34040      |
|  156  |    Generator     |      0.61445       |    0.83122     | 0.23077 | 0.57692 |      0.36230       |     0.39482      |
|  157  |    Generator     |      0.61445       |    0.77101     | 0.46154 | 0.65385 |      0.42945       |     0.39423      |
|  158  |  Discriminator   |      0.62144       |    0.79012     | 0.38462 | 0.57692 |      0.34985       |     0.35229      |
|  159  |  Discriminator   |      0.58897       |    0.85344     | 0.42308 | 0.57692 |      0.49506       |     0.45233      |
|  160  |  Discriminator   |      0.61638       |    0.86080     | 0.19231 | 0.53846 |      0.42137       |     0.42905      |
|  161  |  Discriminator   |      0.58413       |    0.85481     | 0.23077 | 0.53846 |      0.33398       |     0.35318      |
|  162  |  Discriminator   |      0.59480       |    0.85307     | 0.23077 | 0.50000 |      0.35181       |     0.34783      |
|  163  |    Generator     |      0.59480       |    0.81821     | 0.19231 | 0.53846 |      0.33115       |     0.33951      |
|  164  |    Generator     |      0.59480       |    0.73627     | 0.30769 | 0.57692 |      0.34244       |     0.37356      |
|  165  |  Discriminator   |      0.67189       |    0.81559     | 0.26923 | 0.50000 |      0.37921       |     0.37249      |
|  166  |  Discriminator   |      0.69552       |    0.78087     | 0.19231 | 0.30769 |      0.30538       |     0.30106      |
|  167  |  Discriminator   |      0.62713       |    0.81034     | 0.23077 | 0.46154 |      0.33140       |     0.34203      |
|  168  |  Discriminator   |      0.62559       |    0.82931     | 0.15385 | 0.53846 |      0.41780       |     0.43833      |
|  169  |  Discriminator   |      0.59154       |    0.89202     | 0.19231 | 0.53846 |      0.35927       |     0.37742      |
|  170  |    Generator     |      0.59154       |    0.79405     | 0.26923 | 0.53846 |      0.39476       |     0.40319      |
|  171  |    Generator     |      0.59154       |    0.74080     | 0.34615 | 0.50000 |      0.42692       |     0.40542      |
|  172  |  Discriminator   |      0.67221       |    0.80165     | 0.38462 | 0.42308 |      0.44881       |     0.43350      |
|  173  |  Discriminator   |      0.64245       |    0.86516     | 0.30769 | 0.38462 |      0.29053       |     0.34527      |
|  174  |  Discriminator   |      0.63517       |    0.82043     | 0.23077 | 0.38462 |      0.37321       |     0.36979      |
|  175  |  Discriminator   |      0.57605       |    0.91749     | 0.30769 | 0.53846 |      0.52537       |     0.49749      |
|  176  |  Discriminator   |      0.61773       |    0.90958     | 0.11538 | 0.46154 |      0.32841       |     0.32840      |
|  177  |    Generator     |      0.61773       |    0.84975     | 0.15385 | 0.46154 |      0.38565       |     0.39870      |
|  178  |    Generator     |      0.61773       |    0.80444     | 0.30769 | 0.42308 |      0.42390       |     0.44973      |
|  179  |  Discriminator   |      0.65297       |    0.81795     | 0.19231 | 0.34615 |      0.38439       |     0.38888      |
|  180  |  Discriminator   |      0.60623       |    0.89020     | 0.15385 | 0.46154 |      0.45873       |     0.48393      |
|  181  |  Discriminator   |      0.59438       |    0.85290     | 0.34615 | 0.65385 |      0.40535       |     0.42204      |
|  182  |  Discriminator   |      0.58519       |    0.87001     | 0.07692 | 0.53846 |      0.45082       |     0.47888      |
|  183  |  Discriminator   |      0.58155       |    0.89491     | 0.19231 | 0.53846 |      0.40554       |     0.39793      |
|  184  |    Generator     |      0.58155       |    0.84863     | 0.11538 | 0.42308 |      0.36887       |     0.36164      |
|  185  |    Generator     |      0.58155       |    0.77846     | 0.07692 | 0.61538 |      0.51370       |     0.48356      |
|  186  |  Discriminator   |      0.57606       |    0.82055     | 0.11538 | 0.61538 |      0.44469       |     0.47140      |
|  187  |  Discriminator   |      0.60164       |    0.85551     | 0.11538 | 0.50000 |      0.44514       |     0.43599      |
|  188  |  Discriminator   |      0.60299       |    0.88207     | 0.07692 | 0.53846 |      0.40860       |     0.40697      |
|  189  |  Discriminator   |      0.57880       |    0.90015     | 0.11538 | 0.53846 |      0.33145       |     0.33842      |
|  190  |  Discriminator   |      0.57263       |    0.91621     | 0.11538 | 0.57692 |      0.35179       |     0.36012      |
|  191  |    Generator     |      0.57263       |    0.82980     | 0.15385 | 0.34615 |      0.37448       |     0.37997      |
|  192  |    Generator     |      0.57263       |    0.77435     | 0.15385 | 0.46154 |      0.36195       |     0.37646      |
|  193  |  Discriminator   |      0.58998       |    0.84710     | 0.15385 | 0.61538 |      0.40169       |     0.40343      |
|  194  |  Discriminator   |      0.58876       |    0.83287     | 0.15385 | 0.42308 |      0.41037       |     0.43954      |
|  195  |  Discriminator   |      0.60147       |    0.91070     | 0.03846 | 0.61538 |      0.38266       |     0.39631      |
